"","cores","GBMemory","TimeUncertainty","cluster","TimeUncertainty","time","cost","fromOrigin","choice"
"40",4,6,6.16702657659957,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"41",4,8,6.16079641699047,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"42",4,10,6.00690228484883,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"43",4,12,6.00690228484883,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"44",4,14,6.3773159365595,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"46",4,18,7.23088153920883,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"47",4,20,7.30833410186084,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"48",4,22,11.0821243932564,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"50",5,4,7.35919003473273,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"51",5,5,6.06817687594429,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"52",5,6,6.06817687594429,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"53",5,8,5.59347841682303,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"54",5,10,5.622804895324,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"55",5,12,5.622804895324,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"56",5,14,5.5941421430571,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"58",5,18,6.22885631663159,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"59",5,20,6.22980863179717,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"60",5,22,6.84101183103372,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"62",6,4,7.35919003473273,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"63",6,5,6.06817687594429,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"64",6,6,6.06817687594429,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"65",6,8,5.59347841682303,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"66",6,10,5.622804895324,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"67",6,12,5.622804895324,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"68",6,14,5.5941421430571,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"70",6,18,6.22885631663159,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"71",6,20,6.22980863179717,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"72",6,22,6.84101183103372,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"74",7,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"75",7,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"76",7,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"77",7,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"78",7,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"79",7,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"80",7,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"82",7,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"83",7,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"84",7,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"86",8,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"87",8,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"88",8,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"89",8,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"90",8,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"91",8,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"92",8,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"94",8,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"95",8,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"96",8,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"98",9,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"99",9,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"100",9,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"101",9,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"102",9,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"103",9,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"104",9,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"106",9,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"107",9,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"108",9,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"110",10,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"111",10,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"112",10,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"113",10,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"114",10,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"115",10,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"116",10,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"118",10,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"119",10,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"120",10,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"122",11,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"123",11,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"124",11,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"125",11,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"126",11,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"127",11,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"128",11,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"130",11,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"131",11,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"132",11,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"134",12,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"135",12,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"136",12,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"137",12,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"138",12,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"139",12,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"140",12,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"142",12,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"143",12,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"144",12,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"146",13,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"147",13,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"148",13,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"149",13,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"150",13,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"151",13,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"152",13,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"154",13,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"155",13,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"156",13,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"158",14,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"159",14,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"160",14,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"161",14,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"162",14,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"163",14,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"164",14,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"166",14,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"167",14,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"168",14,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"170",15,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"171",15,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"172",15,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"173",15,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"174",15,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"175",15,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"176",15,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"178",15,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"179",15,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"180",15,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"182",16,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"183",16,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"184",16,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"185",16,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"186",16,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"187",16,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"188",16,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"190",16,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"191",16,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"192",16,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"194",17,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"195",17,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"196",17,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"197",17,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"198",17,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"199",17,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"201",17,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"202",17,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"203",17,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"205",18,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"206",18,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"207",18,6,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"208",18,8,5.30658617819711,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"209",18,10,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"210",18,12,5.3663445742137,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"211",18,14,5.41112216107086,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"213",18,18,6.0043413128538,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"214",18,20,5.7640820502007,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"215",18,22,5.93822346947695,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"217",19,4,6.6194423941563,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
"218",19,5,6.78805791435987,"1",6.56405776560812,96.3668498464891,0.0127374646488887,1.33223469062906,2
