"","X","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","spatialResolution","taxon","numPredictors","trainingExamples","cells","cores","GBMemory","ID_unit","Prob","Stratum"
"25",393,11.871,1.06200000000001,8.40099999999995,2.279,0.741313248856359,0.1,"Picea",5,50000,875000,1,4,393,0.025,25
"26",497,6.74500000000012,0.151000000000067,4.5329999999999,1.9860000000001,0.739761718559837,0.25,"Picea",5,10000,140000,1,4,497,0.025,26
"27",1796,5.03600000000006,0.201999999999998,3.01600000000008,1.73000000000002,0.732206174559614,0.25,"Picea",5,20000,140000,1,4,1796,0.025,27
"28",1615,5.16800000000012,0.312000000000126,3.05299999999988,1.73000000000002,0.740821017159991,0.25,"Picea",5,30000,140000,1,4,1615,0.025,28
"29",1814,5.18500000000017,0.410000000000082,2.95100000000002,1.72900000000004,0.745253876300171,0.25,"Picea",5,40000,140000,1,4,1814,0.025,29
"30",419,8.21499999999992,0.76400000000001,5.11799999999994,2.21199999999999,0.738652582137423,0.25,"Picea",5,50000,140000,1,4,419,0.025,30
"31",446,8.98400000000004,0.159999999999968,6.154,2.577,0.749196472685194,1,"Picea",5,10000,8750,1,4,446,0.025,31
"32",1312,4.69299999999998,0.204000000000065,2.69599999999991,1.73400000000004,0.743189840392879,1,"Picea",5,20000,8750,1,4,1312,0.025,32
"33",863,6.5659999999998,0.467999999999847,4.09700000000021,1.90099999999984,0.738774684435062,1,"Picea",5,30000,8750,1,4,863,0.025,33
"34",1329,4.827,0.412000000000035,2.64199999999994,1.67999999999995,0.736878991049563,1,"Picea",5,40000,8750,1,4,1329,0.025,34
"35",886,6.11700000000019,0.661000000000058,3.41199999999981,1.94100000000026,0.737971175407659,1,"Picea",5,50000,8750,1,4,886,0.025,35
"36",676,6.88200000000006,0.105999999999995,4.88599999999997,1.84300000000007,0.744970096311576,0.1,"Picea",5,10000,875000,4,16,676,0.025,36
"37",1195,7.24700000000001,0.344999999999999,4.95699999999999,1.87700000000001,0.730379305293033,0.1,"Picea",5,20000,875000,4,16,1195,0.025,37
"38",878,7.00999999999999,0.315000000000055,4.74299999999994,1.87100000000009,0.73702860353076,0.1,"Picea",5,30000,875000,4,16,878,0.025,38
"39",536,8.20599999999996,0.465000000000032,5.35599999999999,2.13899999999995,0.744345644544599,0.1,"Picea",5,40000,875000,4,16,536,0.025,39
"40",893,7.4380000000001,0.559999999999945,4.88499999999999,1.88000000000011,0.744646448343036,0.1,"Picea",5,50000,875000,4,16,893,0.025,40
"41",908,4.94600000000014,0.102000000000089,2.95399999999995,1.84400000000005,0.739632634376916,0.25,"Picea",5,10000,140000,4,16,908,0.025,41
"42",1680,5.07099999999991,0.201999999999998,2.96500000000015,1.84099999999989,0.735472416634162,0.25,"Picea",5,20000,140000,4,16,1680,0.025,42
"43",1686,5.23199999999997,0.30600000000004,3.00199999999995,1.85000000000014,0.74443289009498,0.25,"Picea",5,30000,140000,4,16,1686,0.025,43
"44",1906,5.76600000000008,0.422999999999774,3.07099999999991,2.17900000000009,0.735851245378012,0.25,"Picea",5,40000,140000,4,16,1906,0.025,44
"45",1712,5.404,0.414999999999964,3.05700000000002,1.83999999999992,0.743140211511231,0.25,"Picea",5,50000,140000,4,16,1712,0.025,45
"46",762,4.99400000000014,0.106999999999971,2.87999999999988,1.96400000000017,0.738819516302724,0.5,"Picea",5,10000,35000,4,16,762,0.025,46
"47",1311,6.62400000000002,0.27600000000001,4.18299999999999,2.07600000000002,0.738270521062519,0.5,"Picea",5,20000,35000,4,16,1311,0.025,47
"48",1738,5.04199999999992,0.314000000000078,2.80799999999999,1.84099999999989,0.737500107274169,0.5,"Picea",5,30000,35000,4,16,1738,0.025,48
"49",1538,5.1070000000002,0.425999999999931,2.71500000000015,1.87300000000005,0.73997306559513,0.5,"Picea",5,40000,35000,4,16,1538,0.025,49
"50",1143,5.01700000000028,0.432999999999993,2.63300000000027,1.85100000000011,0.738168195683237,0.5,"Picea",5,50000,35000,4,16,1143,0.025,50
"51",985,5.03800000000001,0.105999999999995,2.89899999999989,1.98399999999992,0.737070364811696,1,"Picea",5,10000,8750,4,16,985,0.025,51
"52",641,4.91800000000001,0.216000000000008,2.81899999999996,1.82100000000003,0.738837724324664,1,"Picea",5,20000,8750,4,16,641,0.025,52
"53",1008,4.91799999999989,0.316000000000031,2.69100000000003,1.83600000000001,0.734258675940759,1,"Picea",5,30000,8750,4,16,1008,0.025,53
"54",838,5.05299999999988,0.480000000000018,2.62000000000012,1.84199999999987,0.737533889718794,1,"Picea",5,40000,8750,4,16,838,0.025,54
"55",1965,5.03600000000006,0.422999999999774,2.69100000000026,1.82500000000027,0.743532722101417,1,"Picea",5,50000,8750,4,16,1965,0.025,55
"56",2829,4.46900000000005,0.0170000000000528,2.80199999999991,1.62700000000018,0.548989728145697,0.5,"Picea",1,1000,35000,1,3.75,2829,0.04,56
"57",2671,4.41199999999992,0.0199999999999818,2.71899999999994,1.64999999999998,0.560244001830712,0.5,"Picea",1,2000,35000,1,3.75,2671,0.04,57
"58",2674,4.42100000000005,0.0210000000000719,2.71299999999997,1.66200000000003,0.55237116223052,0.5,"Picea",1,3000,35000,1,3.75,2674,0.04,58
"59",2303,5.02099999999996,0.0190000000000055,3.13900000000001,1.82999999999993,0.561392845462068,0.5,"Picea",1,4000,35000,1,3.75,2303,0.04,59
"60",1974,6.083,0.0269999999999868,3.965,2.03900000000002,0.563504675410147,0.5,"Picea",1,5000,35000,1,3.75,1974,0.04,60
"61",3206,4.65599999999995,0.0260000000002947,2.83599999999979,1.75700000000006,0.559841404536018,0.5,"Picea",1,6000,35000,1,3.75,3206,0.04,61
"62",2877,4.59400000000005,0.0329999999999018,2.81700000000001,1.71000000000004,0.562181506573609,0.5,"Picea",1,7000,35000,1,3.75,2877,0.04,62
"63",2307,4.97000000000003,0.0320000000000391,3.0859999999999,1.80500000000006,0.55828301762694,0.5,"Picea",1,8000,35000,1,3.75,2307,0.04,63
"64",2891,4.596,0.02800000000002,2.81400000000008,1.71199999999999,0.555993505610839,0.5,"Picea",1,9000,35000,1,3.75,2891,0.04,64
"65",3061,4.65599999999995,0.0310000000001764,2.86500000000001,1.71499999999992,0.555908509519767,0.5,"Picea",1,10000,35000,1,3.75,3061,0.04,65
"66",2475,4.94700000000012,0.0380000000000109,3.06899999999996,1.78600000000006,0.564127164837652,0.5,"Picea",1,11000,35000,1,3.75,2475,0.04,66
"67",2892,4.55299999999988,0.0169999999998254,2.79100000000017,1.72399999999993,0.586393052917232,0.5,"Picea",2,1000,35000,1,3.75,2892,0.04,67
"68",2257,5.76499999999999,0.0379999999999541,3.875,1.80400000000003,0.569331403496813,0.5,"Picea",2,2000,35000,1,3.75,2257,0.04,68
"69",2866,4.37300000000005,0.0330000000001291,2.74199999999996,1.57300000000009,0.574728234650047,0.5,"Picea",2,3000,35000,1,3.75,2866,0.04,69
"70",3244,5.07900000000018,0.0340000000001055,3.07799999999997,1.93499999999995,0.594590690329268,0.5,"Picea",2,4000,35000,1,3.75,3244,0.04,70
"71",2480,5.06799999999976,0.0360000000000582,3.17299999999977,1.82000000000016,0.597240202499095,0.5,"Picea",2,5000,35000,1,3.75,2480,0.04,71
"72",2575,4.86199999999997,0.0370000000000346,3.02999999999997,1.75900000000001,0.582797999594724,0.5,"Picea",2,6000,35000,1,3.75,2575,0.04,72
"73",3077,4.57899999999995,0.0299999999999727,2.82099999999991,1.69100000000003,0.569534045844661,0.5,"Picea",2,7000,35000,1,3.75,3077,0.04,73
"74",2583,5.036,0.0520000000000209,3.03800000000001,1.89999999999998,0.593338151102226,0.5,"Picea",2,8000,35000,1,3.75,2583,0.04,74
"75",2044,6.00400000000013,0.0889999999999418,3.91300000000001,1.92700000000013,0.58682562556937,0.5,"Picea",2,9000,35000,1,3.75,2044,0.04,75
"76",2155,6.13300000000027,0.0709999999999127,4.04600000000028,1.93299999999999,0.582587918141961,0.5,"Picea",2,10000,35000,1,3.75,2155,0.04,76
"77",2211,5.78800000000001,0.0740000000000691,3.78699999999981,1.84700000000021,0.591020619827626,0.5,"Picea",2,11000,35000,1,3.75,2211,0.04,77
"78",2102,5.96000000000004,0.0270000000000437,3.83299999999986,2.06700000000001,0.678097482453183,0.5,"Picea",3,1000,35000,1,3.75,2102,0.04,78
"79",2576,4.43799999999999,0.02800000000002,2.68700000000001,1.69899999999996,0.659130969078516,0.5,"Picea",3,2000,35000,1,3.75,2576,0.04,79
"80",2049,5.89100000000008,0.0450000000000728,3.86999999999989,1.93600000000015,0.668448168071866,0.5,"Picea",3,3000,35000,1,3.75,2049,0.04,80
"81",2769,4.67099999999994,0.0439999999999827,2.85799999999995,1.74000000000001,0.65153288658432,0.5,"Picea",3,4000,35000,1,3.75,2769,0.04,81
"82",2436,5.10199999999986,0.043999999999869,3.16300000000001,1.85600000000022,0.664912407302969,0.5,"Picea",3,5000,35000,1,3.75,2436,0.04,82
"83",2747,4.47400000000005,0.05600000000004,2.678,1.70500000000004,0.66375391096474,0.5,"Picea",3,6000,35000,1,3.75,2747,0.04,83
"84",3234,4.99400000000014,0.068000000000211,3.13599999999997,1.74699999999984,0.664206829163957,0.5,"Picea",3,7000,35000,1,3.75,3234,0.04,84
"85",2494,5.05899999999974,0.0659999999998035,3.00700000000006,1.93899999999985,0.651678146625762,0.5,"Picea",3,8000,35000,1,3.75,2494,0.04,85
"86",3291,4.74000000000024,0.06899999999996,2.8739999999998,1.75600000000031,0.646792239663864,0.5,"Picea",3,9000,35000,1,3.75,3291,0.04,86
"87",2496,5.10800000000017,0.0819999999998799,3.13500000000022,1.83899999999994,0.666510922107079,0.5,"Picea",3,10000,35000,1,3.75,2496,0.04,87
"88",3289,4.75500000000011,0.0900000000001455,2.86499999999978,1.75800000000027,0.660575307736545,0.5,"Picea",3,11000,35000,1,3.75,3289,0.04,88
"89",2959,4.68000000000006,0.0209999999999582,2.84899999999993,1.78800000000001,0.744269848297771,0.5,"Picea",4,1000,35000,1,3.75,2959,0.04,89
"90",3251,4.53800000000001,0.0339999999996508,2.7510000000002,1.72800000000007,0.721545705315395,0.5,"Picea",4,2000,35000,1,3.75,3251,0.04,90
"91",2335,5.1869999999999,0.0370000000000346,3.25900000000001,1.86099999999988,0.732997594837143,0.5,"Picea",4,3000,35000,1,3.75,2335,0.04,91
"92",2613,4.56599999999997,0.0540000000000305,2.73899999999998,1.745,0.740279779928754,0.5,"Picea",4,4000,35000,1,3.75,2613,0.04,92
"93",2007,5.92999999999995,0.0760000000000218,3.87199999999996,1.93200000000002,0.715971427084418,0.5,"Picea",4,5000,35000,1,3.75,2007,0.04,93
"94",2118,5.86900000000014,0.0820000000001073,3.77399999999989,1.95500000000015,0.713745061692477,0.5,"Picea",4,6000,35000,1,3.75,2118,0.04,94
"95",2647,4.709,0.0670000000000073,2.85899999999998,1.74400000000003,0.705954242845502,0.5,"Picea",4,7000,35000,1,3.75,2647,0.04,95
"96",2505,5.06899999999996,0.0839999999998327,3.10500000000002,1.83400000000029,0.705943280265909,0.5,"Picea",4,8000,35000,1,3.75,2505,0.04,96
"97",3148,4.72299999999996,0.093000000000302,2.84199999999964,1.74900000000025,0.714145202689195,0.5,"Picea",4,9000,35000,1,3.75,3148,0.04,97
"98",2012,6.19400000000007,0.133000000000038,3.93899999999996,2.03600000000006,0.716125774127877,0.5,"Picea",4,10000,35000,1,3.75,2012,0.04,98
"99",3154,4.84299999999985,0.109999999999673,2.92200000000003,1.76400000000012,0.71539110614968,0.5,"Picea",4,11000,35000,1,3.75,3154,0.04,99
"100",2509,5.05899999999974,0.0210000000001855,3.14199999999983,1.86999999999989,0.741514356815593,0.5,"Picea",5,1000,35000,1,3.75,2509,0.04,100
"101",2510,4.9369999999999,0.031999999999698,3.04100000000017,1.83500000000004,0.724497703427048,0.5,"Picea",5,2000,35000,1,3.75,2510,0.04,101
"102",3325,4.72399999999971,0.043999999999869,2.86799999999994,1.78499999999985,0.733262028130807,0.5,"Picea",5,3000,35000,1,3.75,3325,0.04,102
"103",2670,4.68299999999999,0.0570000000000164,2.80100000000004,1.79700000000003,0.739902198100407,0.5,"Picea",5,4000,35000,1,3.75,2670,0.04,103
"104",2809,4.60899999999992,0.0690000000001874,2.77199999999993,1.7349999999999,0.739986369069543,0.5,"Picea",5,5000,35000,1,3.75,2809,0.04,104
"105",3331,4.76199999999972,0.0720000000001164,2.86099999999988,1.79199999999992,0.739903939761199,0.5,"Picea",5,6000,35000,1,3.75,3331,0.04,105
"106",3186,4.67599999999993,0.0770000000002256,2.80000000000018,1.76199999999972,0.725881401932153,0.5,"Picea",5,7000,35000,1,3.75,3186,0.04,106
"107",2351,5.18200000000002,0.0960000000000036,3.18900000000008,1.85099999999989,0.724396622104519,0.5,"Picea",5,8000,35000,1,3.75,2351,0.04,107
"108",3017,4.77700000000004,0.106999999999971,2.85599999999999,1.77199999999993,0.735465383002869,0.5,"Picea",5,9000,35000,1,3.75,3017,0.04,108
"109",2688,4.71599999999989,0.115999999999985,2.78599999999994,1.774,0.743330438425752,0.5,"Picea",5,10000,35000,1,3.75,2688,0.04,109
"110",2299,5.18400000000008,0.134000000000015,3.13999999999999,1.86200000000008,0.738960377552304,0.5,"Picea",5,11000,35000,1,3.75,2299,0.04,110
"111",3802,196.75,101.54,93.0930000000001,2.08199999999999,0.777263686388826,0.1,"Picea",5,1000,875000,1,4,3802,0.0833333333333333,111
"112",3805,8.15300000000002,1.93299999999999,4.15300000000002,2.04200000000003,0.722696582867613,1,"Picea",5,50,8750,1,4,3805,0.0909090909090909,112
"113",3762,73.383,55.448,15.74,2.16000000000003,0.771852875201963,0.25,"Picea",5,1000,140000,1,4,3762,0.0769230769230769,113
"114",3781,48.054,29.577,16.32,2.12700000000001,0.764991542984903,0.25,"Picea",5,500,140000,1,4,3781,0.0909090909090909,114
"115",3735,8.25299999999999,1.18900000000002,5.10499999999999,1.93299999999999,0.659637624365924,0.25,"Picea",5,50,140000,1,4,3735,0.0909090909090909,115
"116",3360,91.6510000000003,29.634,60.4949999999999,1.49900000000025,0.762013942831779,0.1,"Picea",5,500,875000,1,4,3360,0.0833333333333333,116
"117",3794,83.115,72.349,8.43499999999995,2.29899999999998,0.772447260009589,1,"Picea",5,1000,8750,1,4,3794,0.0769230769230769,117
"118",3790,15.434,1.05999999999995,12.351,1.995,0.674278369097217,0.1,"Picea",5,50,875000,1,4,3790,0.0833333333333333,118
"119",3384,41.384,25.163,14.5629999999999,1.63100000000009,0.762916021480579,0.25,"Picea",5,500,140000,1,1,3384,0.1,119
"120",3367,345.478,331.482,11.888,1.92500000000007,0.780041565377322,1,"Picea",5,2500,8750,1,1,3367,0.5,120
"121",3445,174.127,86.267,85.609,2.21499999999997,0.768158124475893,0.1,"Picea",5,1000,875000,1,1,3445,0.1,121
"122",3450,29.321,19.809,7.57599999999996,1.91000000000003,0.754001766622886,0.5,"Picea",5,500,35000,1,1,3450,0.111111111111111,122
"123",3370,3542.471,3472.359,66.223,3.65999999999985,0.815365176442408,0.25,"Picea",5,10000,140000,1,1,3370,1,123
"124",3467,82.104,71.498,8.56699999999995,2.00800000000004,0.75136539372788,1,"Picea",5,1000,8750,1,1,3467,0.1,124
"125",3372,71.299,23.425,45.651,2.191,0.743771441130533,0.1,"Picea",5,500,875000,1,1,3372,0.111111111111111,125
"126",3380,549.163,397.686,149.557,1.88499999999999,0.800065915363309,0.1,"Picea",5,2500,875000,1,1,3380,0.2,126
"127",3379,466.752,430.361,34.476,1.87299999999993,0.792381805836629,0.25,"Picea",5,2500,140000,1,1,3379,1,127
"128",3398,6.866,1.54400000000001,3.756,1.539,0.697270138692817,0.5,"Picea",5,50,35000,1,1,3398,0.125,128
"129",3437,36.307,27.291,7.00200000000001,1.98699999999997,0.756550307430572,1,"Picea",5,500,8750,1,1,3437,0.1,129
"130",3465,9.15900000000005,2.35599999999999,4.74799999999999,2.02700000000004,0.69375172767537,1,"Picea",5,50,8750,1,1,3465,0.1,130
"131",3416,6.28300000000002,0.781999999999982,3.977,1.50200000000001,0.676861575369278,0.25,"Picea",5,50,140000,1,1,3416,0.111111111111111,131
"132",3387,763.057,712.768,47.7530000000002,2.48099999999999,0.792659107710747,0.5,"Picea",5,2500,35000,1,1,3387,1,132
"133",3442,79.028,67.703,9.79899999999998,1.50100000000003,0.784147716553397,0.5,"Picea",5,1000,35000,1,1,3442,0.1,133
"134",3400,16.504,1.27000000000001,13.539,1.67400000000001,0.694506320858645,0.1,"Picea",5,50,875000,1,1,3400,0.111111111111111,134
"135",3482,76.975,57.852,17.0890000000001,2.005,0.766878398477069,0.25,"Picea",5,1000,140000,1,1,3482,0.1,135
"136",3557,8.23400000000004,1.20699999999999,5.01700000000005,1.98099999999999,0.684135642894459,0.25,"Picea",5,50,140000,1,2,3557,0.1,136
"137",3488,8.459,2.179,4.101,1.982,0.698293153842566,1,"Picea",5,50,8750,1,2,3488,0.1,137
"138",3570,90.27,77.326,10.8929999999999,2.01700000000005,0.760364496949568,0.5,"Picea",5,1000,35000,1,2,3570,0.1,138
"139",3581,24.35,15.8389999999999,6.697,1.78600000000006,0.748789049076959,0.5,"Picea",5,500,35000,1,2,3581,0.1,139
"140",3568,30.043,21.973,6.33500000000004,1.69200000000001,0.75711154667842,1,"Picea",5,500,8750,1,2,3568,0.1,140
"141",3507,28.098,16.047,10.16,1.85599999999999,0.752188218043381,0.25,"Picea",5,500,140000,1,2,3507,0.1,141
"142",3529,94.227,29.05,63.168,1.97800000000001,0.762664841459416,0.1,"Picea",5,500,875000,1,2,3529,0.1,142
"143",3550,107.396,95.598,9.62800000000004,2.13400000000001,0.77369050367615,1,"Picea",5,1000,8750,1,2,3550,0.1,143
"144",3591,28.706,2.45799999999997,24.5600000000001,1.66399999999999,0.71522413285312,0.1,"Picea",5,50,875000,1,2,3591,0.1,144
"145",3530,77.685,59.158,16.485,2.00799999999998,0.778538132254845,0.25,"Picea",5,1000,140000,1,2,3530,0.1,145
"146",3558,160.88,77.109,81.5550000000001,2.18499999999995,0.778662845337693,0.1,"Picea",5,1000,875000,1,2,3558,0.1,146
"147",3567,9.15599999999995,2.08699999999999,5.053,1.98800000000006,0.702715587467568,0.5,"Picea",5,50,35000,1,2,3567,0.111111111111111,147
"148",3608,8.01600000000002,2.38999999999999,3.86800000000002,1.59399999999999,0.66055313828348,1,"Picea",5,50,8750,1,3,3608,0.111111111111111,148
"149",3609,13.27,0.855000000000018,10.719,1.672,0.68042903813161,0.1,"Picea",5,50,875000,1,3,3609,0.1,149
"150",3610,7.85299999999998,1.30500000000001,4.82299999999998,1.54900000000001,0.692186817368881,0.25,"Picea",5,50,140000,1,3,3610,0.1,150
"151",3670,8.58600000000001,1.90499999999997,4.56299999999999,2.07600000000002,0.697437346303077,0.5,"Picea",5,50,35000,1,3,3670,0.111111111111111,151
"152",3718,36.383,26.189,8.36800000000005,1.798,0.760129109412985,0.5,"Picea",5,500,35000,1,3,3718,0.1,152
"153",3668,64.975,52.939,9.94500000000005,2.05399999999997,0.761839750014262,1,"Picea",5,500,8750,1,3,3668,0.1,153
"154",3667,45.132,28.307,14.717,2.07800000000003,0.759098205603199,0.25,"Picea",5,500,140000,1,3,3667,0.1,154
"155",3719,106.027,82.5269999999999,21.431,2.02800000000002,0.775331083132023,0.25,"Picea",5,1000,140000,1,3,3719,0.1,155
"156",3631,89.188,76.546,10.423,2.01799999999997,0.776421040633123,0.5,"Picea",5,1000,35000,1,3,3631,0.1,156
"157",3690,55.135,46.963,6.64700000000005,1.49699999999996,0.762957939676032,1,"Picea",5,1000,8750,1,3,3690,0.1,157
"158",3632,99.052,31.539,65.137,2.19,0.768082001100559,0.1,"Picea",5,500,875000,1,3,3632,0.1,158
"159",3645,137.652,65.649,70.439,1.53399999999999,0.779316682652844,0.1,"Picea",5,1000,875000,1,3,3645,0.1,159
"160",3817,8.5440000000001,1.80399999999997,4.71699999999998,1.99600000000009,0.68511830941786,0.5,"Picea",5,50,35000,1,4,3817,0.142857142857143,160
