"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:633",213922,"occ",21905,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:634",213934,"occ",21906,"Barbus sp.",5,64194,"Barbus",5,64194,"Pleistocene",2.588,0.0117,"5209;5209","1992-10-07 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:635",213935,"occ",21906,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"5209;5209","1992-12-21 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:636",213943,"occ",21907,"Damaliscus sp.",5,42764,"Damaliscus",5,42764,"Holocene",0.0117,0,"5221;5221","1991-05-09 00:00:00","2002-07-10 22:49:32",25.5,23,NA
"1:637",213945,"occ",21907,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Holocene",0.0117,0,"5221;5221","1992-10-09 00:00:00","2002-07-10 22:49:32",25.5,23,NA
"1:638",213959,"occ",21909,"Felis libyca",3,224043,"Felis libyca",3,224043,"Holocene",0.0117,0,"5214;5214","1991-05-15 00:00:00","2002-07-10 22:49:32",24.3333,-27.6667,NA
"1:639",213967,"occ",21911,"Felis libyca",3,224043,"Felis libyca",3,224043,"Holocene",0.0117,0,"5213;5213","1991-05-15 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:640",213976,"occ",21913,"Procavia sp.",5,43295,"Procavia",5,43295,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-22 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:641",213977,"occ",21913,"Papio sp.",5,40871,"Papio",5,40871,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-09 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:642",213978,"occ",21913,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:643",213979,"occ",21913,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:644",213985,"occ",21914,"Canis sp.",5,41198,"Canis",5,41198,"Holocene",0.0117,0,"5213;5213","1991-05-09 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:645",213986,"occ",21914,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Holocene",0.0117,0,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:646",213987,"occ",21914,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Holocene",0.0117,0,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:647",213995,"occ",21915,"Tatera sp.",5,41882,"Tatera",5,41882,"Pleistocene",2.588,0.0117,"5214;5214","1991-05-10 00:00:00","2002-07-10 22:49:32",23.5553,-27.8458,NA
"1:648",213996,"occ",21915,"Macroscelididae indet.",9,40298,"Macroscelididae",9,40298,"Pleistocene",2.588,0.0117,"5214;5214","1991-06-18 00:00:00","2002-07-10 22:49:32",23.5553,-27.8458,NA
"1:649",213997,"occ",21915,"Mammalia indet.",17,36651,"Mammalia",17,36651,"Pleistocene",2.588,0.0117,"5214;5214","1991-09-01 00:00:00","2002-07-10 22:49:32",23.5553,-27.8458,NA
"1:650",213998,"occ",21915,"Cryptomys hottentotus",3,234129,"Cryptomys hottentotus",3,234129,"Pleistocene",2.588,0.0117,"5214;5214","1991-08-21 00:00:00","2002-07-10 22:49:32",23.5553,-27.8458,NA
"1:651",214022,"occ",21920,"Suidae indet.",9,42381,"Suidae",9,42381,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:652",214023,"occ",21920,"Procavia sp.",5,43295,"Procavia",5,43295,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-22 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:653",214024,"occ",21920,"Canis sp.",5,41198,"Canis",5,41198,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-09 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:654",214025,"occ",21920,"Otocyon sp.",5,41228,"Otocyon",5,41228,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-09 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:655",214026,"occ",21920,"Papio sp.",5,40871,"Papio",5,40871,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-09 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:656",214027,"occ",21920,"Cercopithecus sp.",5,40862,"Cercopithecus",5,40862,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-28 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:657",214028,"occ",21920,"Hystrix sp.",5,42010,"Hystrix",5,42010,"Pleistocene",2.588,0.0117,"5213;5213","1991-05-10 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:658",214029,"occ",21920,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:659",214030,"occ",21920,"Orycteropus sp.",5,43318,"Orycteropus",5,43318,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:660",214031,"occ",21920,"Hyaenidae indet.",9,41020,"Hyaenidae",9,41020,"Pleistocene",2.588,0.0117,"5213;5213","1991-09-01 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:661",214053,"occ",21923,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Calabrian",1.806,0.781,"5214;5214","1991-09-01 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:662",214055,"occ",21923,"Antidorcas bondi",3,42745,"Antidorcas",5,42745,"Calabrian",1.806,0.781,"5214;5214","1991-05-28 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:663",214058,"occ",21923,"Damaliscus sp.",5,42764,"Damaliscus",5,42764,"Calabrian",1.806,0.781,"5214;5214","1991-05-09 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:664",214059,"occ",21923,"Pelorovis antiquus",3,133822,"Pelorovis antiquus",3,133822,"Calabrian",1.806,0.781,"5214;5214","1991-05-28 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:665",214064,"occ",21923,"Equus capensis",3,331457,"Equus capensis",3,331457,"Calabrian",1.806,0.781,"5214;5214","1991-05-30 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:666",214065,"occ",21923,"Hipparion libycum",3,133130,"Eurygnathohippus libycum",3,133131,"Calabrian",1.806,0.781,"5214;5214","1991-05-30 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:667",214067,"occ",21923,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"5214;5214","1992-10-09 00:00:00","2002-07-10 22:49:32",23.008301,-27.6639,NA
"1:668",214096,"occ",21930,"Otomys sp.",5,41916,"Otomys",5,41916,"Holocene",0.0117,0,"5240;5240","1991-05-09 00:00:00","2002-07-10 22:49:32",25.7167,-33.733299,NA
"1:669",214097,"occ",21930,"Aves indet.",17,36616,"Aves",17,36616,"Holocene",0.0117,0,"5240;5240","1991-09-01 00:00:00","2002-07-10 22:49:32",25.7167,-33.733299,NA
"1:670",214100,"occ",21936,"Loxodonta africana",3,157818,"Loxodonta africana",3,157818,"Holocene",0.0117,0,"5242;5242","1991-05-28 00:00:00","2002-07-10 22:49:32",36.099998,-0.4167,NA
"1:671",214102,"occ",21939,"Connochaetes sp.",5,42761,"Connochaetes",5,42761,"Holocene",0.0117,0,"5242;5242","1991-05-09 00:00:00","2002-07-10 22:49:32",36.333302,-1.2167,NA
"1:672",214105,"occ",21939,"Lepus sp.",5,42176,"Lepus",5,42176,"Holocene",0.0117,0,"5242;5242","1991-05-09 00:00:00","2002-07-10 22:49:32",36.333302,-1.2167,NA
"1:673",214106,"occ",21939,"Phacochoerus sp.",5,42404,"Phacochoerus",5,42404,"Holocene",0.0117,0,"5242;5242","1991-05-21 00:00:00","2002-07-10 22:49:32",36.333302,-1.2167,NA
"1:674",214107,"occ",21939,"Caprini indet.",7,94193,"Caprini",7,94193,"Holocene",0.0117,0,"5242;5242","1991-09-01 00:00:00","2002-07-10 22:49:32",36.333302,-1.2167,NA
"1:675",214117,"occ",21942,"Phacochoerus aethiopicus",3,133159,"Phacochoerus aethiopicus",3,133159,"Holocene",0.0117,0,"5214;5214","1991-09-01 00:00:00","2002-07-10 22:49:32",25.116699,-29.4167,NA
"1:676",214136,"occ",21949,"Cryptomys hottentotus",3,234129,"Cryptomys hottentotus",3,234129,"Pleistocene",2.588,0,"5248;5248","1991-08-21 00:00:00","2002-07-10 22:49:32",31.983299,-27.016701,"Holocene"
"1:677",214179,"occ",21953,"Connochaetes sp.",5,42761,"Connochaetes",5,42761,"Pleistocene",2.588,0.0117,"5252;5252","1991-05-09 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:678",214185,"occ",21953,"Megalotragus priscus",3,42795,"Megalotragus",5,42795,"Pleistocene",2.588,0.0117,"5252;5252","1991-05-28 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:679",214186,"occ",21953,"Redunca sp.",5,42853,"Redunca",5,42853,"Pleistocene",2.588,0.0117,"5252;5252","1991-05-09 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:680",214189,"occ",21953,"Loxodonta africana",3,157818,"Loxodonta africana",3,157818,"Pleistocene",2.588,0.0117,"5252;5252","1991-05-28 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:681",214192,"occ",21953,"Equus capensis",3,331457,"Equus capensis",3,331457,"Pleistocene",2.588,0.0117,"5252;5252","1991-05-30 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:682",214193,"occ",21953,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Pleistocene",2.588,0.0117,"5252;5252","1991-09-01 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:683",214194,"occ",21953,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Pleistocene",2.588,0.0117,"5252;5252","1991-06-10 00:00:00","2002-07-10 22:49:32",18,-33,NA
"1:684",214203,"occ",21954,"Antidorcas sp.",5,42745,"Antidorcas",5,42745,"Pleistocene",2.588,0.0117,"5232;5232","1991-05-09 00:00:00","2002-07-10 22:49:32",18.25,-33.083302,NA
"1:685",214222,"occ",21961,"Connochaetes sp.",5,42761,"Connochaetes",5,42761,"Calabrian",1.806,0.781,"5261;5261","1991-05-09 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:686",214226,"occ",21961,"Antidorcas bondi",3,42745,"Antidorcas",5,42745,"Calabrian",1.806,0.781,"5261;5261","1991-05-28 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:687",214228,"occ",21961,"Megalotragus priscus",3,42795,"Megalotragus",5,42795,"Calabrian",1.806,0.781,"5261;5261","1991-05-28 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:688",214230,"occ",21961,"Otomys sp.",5,41916,"Otomys",5,41916,"Calabrian",1.806,0.781,"5261;5261","1991-05-09 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:689",214232,"occ",21961,"Equus capensis",3,331457,"Equus capensis",3,331457,"Calabrian",1.806,0.781,"5261;5261","1991-05-30 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:690",214233,"occ",21961,"Cryptomys hottentotus",3,234129,"Cryptomys hottentotus",3,234129,"Calabrian",1.806,0.781,"5261;5261","1991-08-21 00:00:00","2002-07-10 22:49:32",27.7211,-26.016899,NA
"1:691",214248,"occ",21962,"Kobus sp.",5,42788,"Kobus",5,42788,"Piacenzian",3.6,2.588,"5264;5264","1991-05-09 00:00:00","2002-07-10 22:49:32",18.8794,15.9694,NA
"1:692",214250,"occ",21962,"Sivatherium sp.",5,42709,"Sivatherium",5,42709,"Piacenzian",3.6,2.588,"5264;5264","1991-05-28 00:00:00","2002-07-10 22:49:32",18.8794,15.9694,NA
"1:693",214252,"occ",21962,"Geochelone sp.",5,37740,"Geochelone",5,37740,"Piacenzian",3.6,2.588,"5264;5264","1991-09-01 00:00:00","2002-07-10 22:49:32",18.8794,15.9694,NA
"1:694",214253,"occ",21962,"Trionyx sp.",5,37682,"Trionyx",5,37682,"Piacenzian",3.6,2.588,"5264;5264","1991-09-01 00:00:00","2002-07-10 22:49:32",18.8794,15.9694,NA
"1:695",214261,"occ",21964,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4447;4447","1992-12-21 00:00:00","2002-07-10 22:49:32",36.029701,5.0875,NA
"1:696",214263,"occ",21968,"Bovidae indet.",9,42742,"Bovidae",9,42742,"Calabrian",1.806,0.781,"4948;4948","1991-09-01 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:697",214264,"occ",21968,"Damaliscus niro",3,42764,"Damaliscus",5,42764,"Calabrian",1.806,0.781,"4948;4948","1991-05-28 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:698",214266,"occ",21968,"Megalotragus kattwinkeli",3,42795,"Megalotragus",5,42795,"Calabrian",1.806,0.781,"4948;4948","1991-05-28 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:699",214267,"occ",21968,"Taurotragus arkelli",3,52085,"Taurotragus",5,52085,"Calabrian",1.806,0.781,"4948;4948","1991-05-28 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:700",214269,"occ",21968,"Hominidae indet.",9,40899,"Hominidae",9,40899,"Calabrian",1.806,0.781,"4948;4948","1991-09-01 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:701",214270,"occ",21968,"Clarias sp.",5,131415,"Clarias",5,131415,"Calabrian",1.806,0.781,"4948;4948","1992-12-21 00:00:00","2002-07-10 22:49:32",35.3167,-2.9667,NA
"1:702",214273,"occ",21970,"Tragelaphus strepsiceros",3,149708,"Tragelaphus strepsiceros",3,149708,"Calabrian",1.806,0.781,"5269;5269","1991-05-28 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:703",214274,"occ",21970,"Cercopithecoides kimeui",3,40863,"Cercopithecoides",5,40863,"Calabrian",1.806,0.781,"5269;5269","1991-04-25 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:704",214275,"occ",21970,"Hystrix sp.",5,42010,"Hystrix",5,42010,"Calabrian",1.806,0.781,"5269;5269","1991-05-10 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:705",214277,"occ",21970,"Aves indet.",17,36616,"Aves",17,36616,"Calabrian",1.806,0.781,"5269;5269","1991-09-01 00:00:00","2002-07-10 22:49:32",35.362499,-2.9903,NA
"1:706",214291,"occ",21971,"Tragelaphus strepsiceros",3,149708,"Tragelaphus strepsiceros",3,149708,"Calabrian",1.806,0.781,"4945;4945","1991-05-28 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:707",214294,"occ",21971,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Calabrian",1.806,0.781,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:708",214295,"occ",21971,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"4945;4945","1992-10-09 00:00:00","2002-07-10 22:49:32",35.287498,-2.9583,NA
"1:709",214297,"occ",21972,"Suidae indet.",9,42381,"Suidae",9,42381,"Calabrian",1.806,0.781,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",32.375,-2.9792,NA
"1:710",214302,"occ",21973,"Suidae indet.",9,42381,"Suidae",9,42381,"Gelasian",2.588,0.781,"4954;4954","1991-09-01 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:711",214304,"occ",21973,"Cercopithecidae indet.",9,40860,"Cercopithecidae",9,40860,"Gelasian",2.588,0.781,"4954;4954","1991-05-30 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:712",214305,"occ",21973,"Hippopotamidae indet.",9,42479,"Hippopotamidae",9,42479,"Gelasian",2.588,0.781,"4954;4954","1991-09-01 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:713",214306,"occ",21973,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Gelasian",2.588,0.781,"4954;4954","1991-09-01 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:714",214307,"occ",21973,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Gelasian",2.588,0.781,"4954;4954","1991-09-01 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:715",214308,"occ",21973,"Osteichthyes indet.",25,34881,"Osteichthyes",25,218963,"Gelasian",2.588,0.781,"4954;4954","1991-06-18 00:00:00","2002-07-10 22:49:32",35.345798,-2.9875,"Calabrian"
"1:716",214320,"occ",21974,"Cephalophini indet.",7,100495,"Cephalophini",7,100495,"Pleistocene",2.588,0.0117,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:717",214321,"occ",21974,"Tragelaphus strepsiceros",3,149708,"Tragelaphus strepsiceros",3,149708,"Pleistocene",2.588,0.0117,"4945;4945","1991-05-28 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:718",214322,"occ",21974,"Saccostomus sp.",5,41927,"Saccostomus",5,41927,"Pleistocene",2.588,0.0117,"4945;4945","1991-05-09 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:719",214323,"occ",21974,"Jaculus sp.",5,233553,"Jaculus",5,233553,"Pleistocene",2.588,0.0117,"4945;4945","1991-05-10 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:720",214326,"occ",21974,"Equus oldowayensis",3,42996,"Equus",5,42996,"Pleistocene",2.588,0.0117,"4945;4945","1991-05-30 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:721",214329,"occ",21974,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Pleistocene",2.588,0.0117,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:722",214330,"occ",21974,"Aves indet.",17,36616,"Aves",17,36616,"Pleistocene",2.588,0.0117,"4945;4945","1991-09-01 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:723",214331,"occ",21974,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Pleistocene",2.588,0.0117,"4945;4945","1992-10-09 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:724",214332,"occ",21974,"Clarias sp.",5,131415,"Clarias",5,131415,"Pleistocene",2.588,0.0117,"4945;4945","1992-12-21 00:00:00","2002-07-10 22:49:32",35.344398,-2.9861,NA
"1:725",216744,"occ",22009,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4763;4763","1992-12-21 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:726",216746,"occ",22017,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4774;4774","1992-12-21 00:00:00","2002-07-10 22:49:32",36.063,5.088,NA
"1:727",216747,"occ",22030,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4447;4447","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:728",216749,"occ",22031,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"5282;5282","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035999,5.043,NA
"1:729",216750,"occ",22034,"Rhinocolobus turkanaensis",3,0,NA,NA,NA,"Piacenzian",3.6,2.588,"4773;4773","1992-12-21 00:00:00","2002-07-10 22:49:32",36.035,5.046,NA
"1:730",216752,"occ",22041,"Antidorcas sp.",5,42745,"Antidorcas",5,42745,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:731",216753,"occ",22041,"Aonyx sp.",5,41092,"Aonyx",5,41092,"Calabrian",1.806,0.781,"4478;4478","1991-05-15 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:732",216754,"occ",22041,"Otomys sp.",5,41916,"Otomys",5,41916,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:733",216755,"occ",22041,"Saccostomus sp.",5,41927,"Saccostomus",5,41927,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:734",216756,"occ",22041,"Steatomys sp.",5,41929,"Steatomys",5,41929,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:735",216757,"occ",22041,"Thallomys sp.",5,41931,"Thallomys",5,41931,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:736",216758,"occ",22041,"Zelotomys leakeyi",3,41933,"Zelotomys",5,41933,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:737",216759,"occ",22041,"Tatera sp.",5,41882,"Tatera",5,41882,"Calabrian",1.806,0.781,"4478;4478","1991-05-10 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:738",216767,"occ",22041,"Equus oldowayensis",3,42996,"Equus",5,42996,"Calabrian",1.806,0.781,"4478;4478","1991-05-30 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:739",216769,"occ",22041,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:740",216770,"occ",22041,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:741",216771,"occ",22041,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Calabrian",1.806,0.781,"4478;4478","1991-06-10 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:742",216772,"occ",22041,"Struthio sp.",5,39278,"Struthio",5,39278,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:743",216773,"occ",22041,"Aves indet.",17,36616,"Aves",17,36616,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:744",216774,"occ",22041,"Elephas recki",3,133588,"Palaeoloxodon recki",3,159800,"Calabrian",1.806,0.781,"4478;4478","1992-10-09 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:745",216775,"occ",22041,"Clarias sp.",5,131415,"Clarias",5,131415,"Calabrian",1.806,0.781,"4478;4478","1992-12-21 00:00:00","2009-12-24 11:09:13",34.3167,-2.979,NA
"1:746",216787,"occ",22042,"Mammalia indet.",17,36651,"Mammalia",17,36651,"Miocene",23.03,5.333,"5283;5283","1991-09-01 00:00:00","2006-07-08 16:46:08",33.716702,-3.883,NA
"1:747",216789,"occ",22044,"Mammalia indet.",17,36651,"Mammalia",17,36651,"Pliocene",5.333,2.588,"5283;5283","1991-09-01 00:00:00","2006-07-08 16:46:08",33.716702,-3.867,NA
"1:748",216790,"occ",22045,"Mammalia indet.",17,36651,"Mammalia",17,36651,"Pliocene",5.333,2.588,"5283;5283","1991-09-01 00:00:00","2006-07-08 16:46:08",33.716702,-3.867,NA
"1:749",216798,"occ",22055,"Mammalia indet.",17,36651,"Mammalia",17,36651,"Pliocene",5.333,2.588,"5283;5283","1991-09-01 00:00:00","2006-07-08 16:46:08",33.883301,-3.917,NA
"1:750",216802,"occ",22064,"Antidorcas sp.",5,42745,"Antidorcas",5,42745,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:751",216803,"occ",22064,"Aonyx sp.",5,41092,"Aonyx",5,41092,"Calabrian",1.806,0.781,"4478;4478","1991-05-15 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:752",216804,"occ",22064,"Otomys sp.",5,41916,"Otomys",5,41916,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:753",216805,"occ",22064,"Saccostomus sp.",5,41927,"Saccostomus",5,41927,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:754",216806,"occ",22064,"Steatomys sp.",5,41929,"Steatomys",5,41929,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:755",216807,"occ",22064,"Thallomys sp.",5,41931,"Thallomys",5,41931,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:756",216808,"occ",22064,"Zelotomys leakeyi",3,41933,"Zelotomys",5,41933,"Calabrian",1.806,0.781,"4478;4478","1991-05-09 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:757",216809,"occ",22064,"Mastomys sp.",5,41910,"Mastomys",5,41910,"Calabrian",1.806,0.781,"4478;4478","1991-05-10 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:758",216810,"occ",22064,"Tatera sp.",5,41882,"Tatera",5,41882,"Calabrian",1.806,0.781,"4478;4478","1991-05-10 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:759",216818,"occ",22064,"Equus oldowayensis",3,42996,"Equus",5,42996,"Calabrian",1.806,0.781,"4478;4478","1991-05-30 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:760",216820,"occ",22064,"Crocodylus sp.",5,38441,"Crocodylus",5,38441,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:761",216821,"occ",22064,"Reptilia indet.",17,36322,"Reptilia",17,36322,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:762",216822,"occ",22064,"Tragelaphus sp.",5,42885,"Tragelaphus",5,42885,"Calabrian",1.806,0.781,"4478;4478","1991-06-10 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:763",216823,"occ",22064,"Struthio sp.",5,39278,"Struthio",5,39278,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
"1:764",216824,"occ",22064,"Aves indet.",17,36616,"Aves",17,36616,"Calabrian",1.806,0.781,"4478;4478","1991-09-01 00:00:00","2009-12-24 11:10:05",34.3167,-2.979,NA
