"","numPredictors","trainingExamples","seconds","cost","accuracy","cores","GBMemory","TotalRate","config"
"72911",4,146,19.9302221599378,8.38743469378822,0.703335279978296,7,5,0.42084,75
"72912",4,146,19.9302221599378,9.78534047608625,0.703335279978296,7,6,0.49098,76
"7092",4,142,19.9775607211679,12.6110349808445,0.712739766403238,7,8,0.63126,77
"6846",4,137,19.9691105689077,15.406967568335,0.703407392686698,7,10,0.77154,78
"6847",4,137,19.9691105689077,18.2082343989414,0.703407392686698,7,12,0.91182,79
"6848",4,137,19.9697979007358,21.0102243713641,0.703729519302486,7,14,1.0521,80
"6242",4,125,19.9965240761041,23.843455377865,0.702148731372024,7,16,1.19238,81
"6096",4,122,19.9588208558634,26.5983222017749,0.702308688803645,7,18,1.33266,82
"6097",4,122,19.9821014624212,29.4324365280587,0.702315065063022,7,20,1.47294,83
"6098",4,122,19.9826224026005,32.2363661123232,0.702316909632257,7,22,1.61322,84
"2141",4,43,19.9522415356489,4.79811504449284,0.695614702611352,8,2,0.24048,85
"7343",4,147,19.960454899115,8.0001503235653,0.703387354459407,8,4,0.4008,86
"72913",4,146,19.9302221599378,9.58563965004368,0.703335279978296,8,5,0.48096,87
"72914",4,146,19.9302221599378,11.1832462583843,0.703335279978296,8,6,0.56112,88
"7093",4,142,19.9775607211679,14.4126114066794,0.712739766403238,8,8,0.72144,89
"6849",4,137,19.9691105689077,17.60796293524,0.703407392686698,8,10,0.88176,90
"68410",4,137,19.9691105689077,20.8094107416473,0.703407392686698,8,12,1.04208,91
"68411",4,137,19.9697979007358,24.0116849958447,0.703729519302486,8,14,1.2024,92
"6243",4,125,19.9965240761041,27.2496632889886,0.702148731372024,8,16,1.36272,93
"6099",4,122,19.9588208558634,30.3980825163141,0.702308688803645,8,18,1.52304,94
"60910",4,122,19.9821014624212,33.6370703177814,0.702315065063022,8,20,1.68336,95
"60911",4,122,19.9826224026005,36.8415612712266,0.702316909632257,8,22,1.84368,96
"264",4,53,19.979953066557,5.40537650262633,0.696315685061977,9,2,0.27054,97
"814",4,163,19.9875770018323,9.01239847012618,0.704681920550727,9,4,0.4509,98
"809",4,162,19.9609760203867,10.8004849051108,0.704629919519251,9,5,0.54108,99
"8091",4,162,19.9609760203867,12.6005657226293,0.704629919519251,9,6,0.63126,100
"784",4,157,19.9557845090994,16.1965138232752,0.713951159465422,9,8,0.81162,101
"759",4,152,19.9661204062246,19.8059921205667,0.70461878416832,9,10,0.99198,102
"7591",4,152,19.9661204062246,23.4070815970334,0.70461878416832,9,12,1.17234,103
"7592",4,152,19.9661474852392,27.0082077032831,0.70494086883716,9,14,1.3527,104
"694",4,139,19.9682072503281,30.6124598071879,0.703277500377152,9,16,1.53306,105
"6796",4,136,19.9424178052295,34.1697375158364,0.703437685642531,9,18,1.71342,106
"6797",4,136,19.9656792787449,37.8106041045015,0.70344406371559,9,20,1.89378,107
"6798",4,136,19.9662001982643,41.412694479228,0.703445852974194,9,22,2.07414,108
"2641",4,53,19.979953066557,6.00597389180704,0.696315685061977,10,2,0.3006,109
"8141",4,163,19.9875770018323,10.013776077918,0.704681920550727,10,4,0.501,110
"8092",4,162,19.9609760203867,12.0005387834565,0.704629919519251,10,5,0.6012,111
"8093",4,162,19.9609760203867,14.0006285806992,0.704629919519251,10,6,0.7014,112
"7841",4,157,19.9557845090994,17.9961264703058,0.713951159465422,10,8,0.9018,113
"7593",4,152,19.9661204062246,22.0066579117408,0.70461878416832,10,10,1.1022,114
"7594",4,152,19.9661204062246,26.0078684411482,0.70461878416832,10,12,1.3026,115
"7595",4,152,19.9661474852392,30.0091196703145,0.70494086883716,10,14,1.503,116
"6941",4,139,19.9682072503281,34.0138442302088,0.703277500377152,10,16,1.7034,117
"6799",4,136,19.9424178052295,37.966375017596,0.703437685642531,10,18,1.9038,118
"67910",4,136,19.9656792787449,42.0117823383349,0.70344406371559,10,20,2.1042,119
"67911",4,136,19.9662001982643,46.01410497692,0.703445852974194,10,22,2.3046,120
"224",4,45,19.9414233121494,6.59383103239532,0.695810284557405,11,2,0.33066,121
"7542",4,151,19.9873040550829,11.0150032647562,0.703757229503011,11,4,0.5511,122
"7493",4,150,19.9580236369162,13.1986401915654,0.703705256515544,11,5,0.66132,123
"7494",4,150,19.9580236369162,15.3984135568263,0.703705256515544,11,6,0.77154,124
"724",4,145,19.9386930260396,19.7787847079707,0.713026295074949,11,8,0.99198,125
"699",4,140,19.9330400131796,24.1672163727792,0.703694950537323,11,10,1.21242,126
"6991",4,140,19.9330400131796,28.5612557132845,0.703694950537323,11,12,1.43286,127
"6992",4,140,19.9331072309358,32.9554061849061,0.704020298928038,11,14,1.6533,128
"6391",4,128,19.969647333445,37.4179269945693,0.702440747269458,11,16,1.87374,129
"6244",4,125,19.934770442374,41.7469975650107,0.702601011441199,11,18,2.09418,130
"6245",4,125,19.9580229957608,46.1952391864479,0.702607388089222,11,20,2.31462,131
"6246",4,125,19.9585433960427,50.5961050215721,0.702600741786414,11,22,2.53506,132
"2241",4,45,19.9414233121494,7.19327021715853,0.695810284557405,12,2,0.36072,133
"7543",4,151,19.9873040550829,12.0163671979158,0.703757229503011,12,4,0.6012,134
"7495",4,150,19.9580236369162,14.3985165726168,0.703705256515544,12,5,0.72144,135
"7496",4,150,19.9580236369162,16.7982693347196,0.703705256515544,12,6,0.84168,136
"7241",4,145,19.9386930260396,21.576856045059,0.713026295074949,12,8,1.08216,137
"6993",4,140,19.9330400131796,26.3642360430318,0.703694950537323,12,10,1.32264,138
"6994",4,140,19.9330400131796,31.1577335054012,0.703694950537323,12,12,1.56312,139
"6995",4,140,19.9331072309358,35.9513522017157,0.704020298928038,12,14,1.8036,140
"6392",4,128,19.969647333445,40.8195567213483,0.702440747269458,12,16,2.04408,141
"6247",4,125,19.934770442374,45.5421791618299,0.702601011441199,12,18,2.28456,142
"6248",4,125,19.9580229957608,50.3948063852159,0.702607388089222,12,20,2.52504,143
"6249",4,125,19.9585433960427,55.1957509326241,0.702600741786414,12,22,2.76552,144
"219",4,44,19.9572852135863,7.79890791576524,0.695765061757313,13,2,0.39078,145
"744",4,149,19.9917917153623,13.0206539442155,0.703617562539193,13,4,0.6513,146
"739",4,148,19.9621307564175,15.6016029139857,0.703565595883335,13,5,0.78156,147
"7391",4,148,19.9621307564175,18.2018700663166,0.703565595883335,13,6,0.91182,148
"714",4,143,19.9475693191853,23.3853334156537,0.712886662278254,13,8,1.17234,149
"689",4,138,19.939834611912,28.5709914220242,0.703555398830673,13,10,1.43286,150
"6891",4,138,19.939834611912,33.7657171351195,0.703555398830673,13,12,1.69338,151
"6892",4,138,19.9399099040634,38.9605899615495,0.703880752814315,13,14,1.9539,152
"649",4,130,19.9467468633968,44.1704751892432,0.702635293135834,13,16,2.21442,153
"6393",4,128,19.9828112710282,49.4562589271184,0.70287907797475,13,18,2.47494,154
"634",4,127,19.9308599988594,54.52007029248,0.702801949364103,13,20,2.73546,155
"6394",4,128,19.9993368502937,59.9176132167429,0.702876752039366,13,22,2.99598,156
"2191",4,44,19.9572852135863,8.39882390928564,0.695765061757313,14,2,0.42084,157
"7441",4,149,19.9917917153623,14.0222427091551,0.703617562539193,14,4,0.7014,158
"7392",4,148,19.9621307564175,16.8017262150615,0.703565595883335,14,5,0.84168,159
"7393",4,148,19.9621307564175,19.6020139175718,0.703565595883335,14,6,0.98196,160
"7141",4,143,19.9475693191853,25.1842052168579,0.712886662278254,14,8,1.26252,161
"6893",4,138,19.939834611912,30.7687599929492,0.703555398830673,14,10,1.54308,162
"6894",4,138,19.939834611912,36.3630799916672,0.703555398830673,14,12,1.82364,163
"6895",4,138,19.9399099040634,41.9575584201302,0.703880752814315,14,14,2.1042,164
"6491",4,130,19.9467468633968,47.5682040499543,0.702635293135834,14,16,2.38476,165
"6395",4,128,19.9828112710282,53.2605865368968,0.70287907797475,14,18,2.66532,166
"6341",4,127,19.9308599988594,58.7139218534401,0.702801949364103,14,20,2.94588,167
"6396",4,128,19.9993368502937,64.5266603872616,0.702876752039366,14,22,3.22644,168
"2192",4,44,19.9572852135863,8.99873990280604,0.695765061757313,15,2,0.4509,169
"7442",4,149,19.9917917153623,15.0238314740948,0.703617562539193,15,4,0.7515,170
"7394",4,148,19.9621307564175,18.0018495161373,0.703565595883335,15,5,0.9018,171
"7395",4,148,19.9621307564175,21.0021577688269,0.703565595883335,15,6,1.0521,172
"7142",4,143,19.9475693191853,26.983077018062,0.712886662278254,15,8,1.3527,173
"6896",4,138,19.939834611912,32.9665285638741,0.703555398830673,15,10,1.6533,174
"6897",4,138,19.939834611912,38.9604428482148,0.703555398830673,15,12,1.9539,175
"6898",4,138,19.9399099040634,44.954526878711,0.703880752814315,15,14,2.2545,176
"6492",4,130,19.9467468633968,50.9659329106653,0.702635293135834,15,16,2.5551,177
"6397",4,128,19.9828112710282,57.0649141466751,0.70287907797475,15,18,2.8557,178
"6342",4,127,19.9308599988594,62.9077734144001,0.702801949364103,15,20,3.1563,179
"6398",4,128,19.9993368502937,69.1357075577803,0.702876752039366,15,22,3.4569,180
"2193",4,44,19.9572852135863,9.59865589632645,0.695765061757313,16,2,0.48096,181
"7443",4,149,19.9917917153623,16.0254202390345,0.703617562539193,16,4,0.8016,182
"7396",4,148,19.9621307564175,19.2019728172132,0.703565595883335,16,5,0.96192,183
"7397",4,148,19.9621307564175,22.402301620082,0.703565595883335,16,6,1.12224,184
"7143",4,143,19.9475693191853,28.7819488192661,0.712886662278254,16,8,1.44288,185
"6899",4,138,19.939834611912,35.164297134799,0.703555398830673,16,10,1.76352,186
"68910",4,138,19.939834611912,41.5578057047625,0.703555398830673,16,12,2.08416,187
"68911",4,138,19.9399099040634,47.9514953372917,0.703880752814315,16,14,2.4048,188
"6493",4,130,19.9467468633968,54.3636617713763,0.702635293135834,16,16,2.72544,189
"6399",4,128,19.9828112710282,60.8692417564535,0.70287907797475,16,18,3.04608,190
"6343",4,127,19.9308599988594,67.1016249753601,0.702801949364103,16,20,3.36672,191
"63910",4,128,19.9993368502937,73.744754728299,0.702876752039366,16,22,3.68736,192
"2194",4,44,19.9572852135863,10.1985718898468,0.695765061757313,17,2,0.51102,193
"7444",4,149,19.9917917153623,17.0270090039741,0.703617562539193,17,4,0.8517,194
"7398",4,148,19.9621307564175,20.402096118289,0.703565595883335,17,5,1.02204,195
"7399",4,148,19.9621307564175,23.8024454713371,0.703565595883335,17,6,1.19238,196
"7144",4,143,19.9475693191853,30.5808206204703,0.712886662278254,17,8,1.53306,197
"68912",4,138,19.939834611912,44.1551685613101,0.703555398830673,17,12,2.21442,199
"68913",4,138,19.9399099040634,50.9484637958724,0.703880752814315,17,14,2.5551,200
"6494",4,130,19.9467468633968,57.7613906320873,0.702635293135834,17,16,2.89578,201
"63911",4,128,19.9828112710282,64.6735693662318,0.70287907797475,17,18,3.23646,202
"6344",4,127,19.9308599988594,71.2954765363201,0.702801949364103,17,20,3.57714,203
"63912",4,128,19.9993368502937,78.3538018988177,0.702876752039366,17,22,3.91782,204
"2195",4,44,19.9572852135863,10.7984878833673,0.695765061757313,18,2,0.54108,205
"7445",4,149,19.9917917153623,18.0285977689138,0.703617562539193,18,4,0.9018,206
"73910",4,148,19.9621307564175,21.6022194193648,0.703565595883335,18,5,1.08216,207
"73911",4,148,19.9621307564175,25.2025893225923,0.703565595883335,18,6,1.26252,208
"7145",4,143,19.9475693191853,32.3796924216744,0.712886662278254,18,8,1.62324,209
"68914",4,138,19.939834611912,39.5598342766489,0.703555398830673,18,10,1.98396,210
"68915",4,138,19.939834611912,46.7525314178578,0.703555398830673,18,12,2.34468,211
"68916",4,138,19.9399099040634,53.9454322544532,0.703880752814315,18,14,2.7054,212
"6495",4,130,19.9467468633968,61.1591194927983,0.702635293135834,18,16,3.06612,213
"63913",4,128,19.9828112710282,68.4778969760101,0.70287907797475,18,18,3.42684,214
"6345",4,127,19.9308599988594,75.4893280972801,0.702801949364103,18,20,3.78756,215
"63914",4,128,19.9993368502937,82.9628490693364,0.702876752039366,18,22,4.14828,216
"2196",4,44,19.9572852135863,11.3984038768877,0.695765061757313,19,2,0.57114,217
"7446",4,149,19.9917917153623,19.0301865338534,0.703617562539193,19,4,0.9519,218
"73912",4,148,19.9621307564175,22.8023427204406,0.703565595883335,19,5,1.14228,219
"73913",4,148,19.9621307564175,26.6027331738474,0.703565595883335,19,6,1.33266,220
"7146",4,143,19.9475693191853,34.1785642228785,0.712886662278254,19,8,1.71342,221
"68917",4,138,19.939834611912,41.7576028475738,0.703555398830673,19,10,2.09418,222
"68918",4,138,19.939834611912,49.3498942744055,0.703555398830673,19,12,2.47494,223
"68919",4,138,19.9399099040634,56.9424007130339,0.703880752814315,19,14,2.8557,224
"6496",4,130,19.9467468633968,64.5568483535094,0.702635293135834,19,16,3.23646,225
"63915",4,128,19.9828112710282,72.2822245857885,0.70287907797475,19,18,3.61722,226
"6346",4,127,19.9308599988594,79.6831796582401,0.702801949364103,19,20,3.99798,227
"63916",4,128,19.9993368502937,87.5718962398551,0.702876752039366,19,22,4.37874,228
"2197",4,44,19.9572852135863,11.9983198704081,0.695765061757313,20,2,0.6012,229
"7447",4,149,19.9917917153623,20.0317752987931,0.703617562539193,20,4,1.002,230
"73914",4,148,19.9621307564175,24.0024660215164,0.703565595883335,20,5,1.2024,231
"73915",4,148,19.9621307564175,28.0028770251025,0.703565595883335,20,6,1.4028,232
"7147",4,143,19.9475693191853,35.9774360240827,0.712886662278254,20,8,1.8036,233
"68920",4,138,19.939834611912,43.9553714184988,0.703555398830673,20,10,2.2044,234
"68921",4,138,19.939834611912,51.9472571309531,0.703555398830673,20,12,2.6052,235
"68922",4,138,19.9399099040634,59.9393691716146,0.703880752814315,20,14,3.006,236
"6497",4,130,19.9467468633968,67.9545772142204,0.702635293135834,20,16,3.4068,237
"63917",4,128,19.9828112710282,76.0865521955668,0.70287907797475,20,18,3.8076,238
"6347",4,127,19.9308599988594,83.8770312192001,0.702801949364103,20,20,4.2084,239
"63918",4,128,19.9993368502937,92.1809434103738,0.702876752039366,20,22,4.6092,240
"2198",4,44,19.9572852135863,12.5982358639285,0.695765061757313,21,2,0.63126,241
"7448",4,149,19.9917917153623,21.0333640637327,0.703617562539193,21,4,1.0521,242
"73916",4,148,19.9621307564175,25.2025893225923,0.703565595883335,21,5,1.26252,243
"73917",4,148,19.9621307564175,29.4030208763576,0.703565595883335,21,6,1.47294,244
"7148",4,143,19.9475693191853,37.7763078252868,0.712886662278254,21,8,1.89378,245
"68923",4,138,19.939834611912,46.1531399894237,0.703555398830673,21,10,2.31462,246
"68924",4,138,19.939834611912,54.5446199875008,0.703555398830673,21,12,2.73546,247
"68925",4,138,19.9399099040634,62.9363376301953,0.703880752814315,21,14,3.1563,248
"6498",4,130,19.9467468633968,71.3523060749314,0.702635293135834,21,16,3.57714,249
"63919",4,128,19.9828112710282,79.8908798053452,0.70287907797475,21,18,3.99798,250
"6348",4,127,19.9308599988594,88.0708827801601,0.702801949364103,21,20,4.41882,251
"63920",4,128,19.9993368502937,96.7899905808925,0.702876752039366,21,22,4.83966,252
"2199",4,44,19.9572852135863,13.1981518574489,0.695765061757313,22,2,0.66132,253
"7449",4,149,19.9917917153623,22.0349528286724,0.703617562539193,22,4,1.1022,254
"73918",4,148,19.9621307564175,26.4027126236681,0.703565595883335,22,5,1.32264,255
"73919",4,148,19.9621307564175,30.8031647276128,0.703565595883335,22,6,1.54308,256
"7149",4,143,19.9475693191853,39.5751796264909,0.712886662278254,22,8,1.98396,257
"68926",4,138,19.939834611912,48.3509085603487,0.703555398830673,22,10,2.42484,258
"68927",4,138,19.939834611912,57.1419828440484,0.703555398830673,22,12,2.86572,259
"68928",4,138,19.9399099040634,65.9333060887761,0.703880752814315,22,14,3.3066,260
"6499",4,130,19.9467468633968,74.7500349356424,0.702635293135834,22,16,3.74748,261
"63921",4,128,19.9828112710282,83.6952074151235,0.70287907797475,22,18,4.18836,262
"6349",4,127,19.9308599988594,92.2647343411201,0.702801949364103,22,20,4.62924,263
"63922",4,128,19.9993368502937,101.399037751411,0.702876752039366,22,22,5.07012,264
"21910",4,44,19.9572852135863,13.7980678509693,0.695765061757313,23,2,0.69138,265
"74410",4,149,19.9917917153623,23.036541593612,0.703617562539193,23,4,1.1523,266
"73920",4,148,19.9621307564175,27.6028359247439,0.703565595883335,23,5,1.38276,267
"73921",4,148,19.9621307564175,32.2033085788679,0.703565595883335,23,6,1.61322,268
"71410",4,143,19.9475693191853,41.3740514276951,0.712886662278254,23,8,2.07414,269
"68929",4,138,19.939834611912,50.5486771312736,0.703555398830673,23,10,2.53506,270
"68930",4,138,19.939834611912,59.7393457005961,0.703555398830673,23,12,2.99598,271
"68931",4,138,19.9399099040634,68.9302745473568,0.703880752814315,23,14,3.4569,272
"64910",4,130,19.9467468633968,78.1477637963534,0.702635293135834,23,16,3.91782,273
"63923",4,128,19.9828112710282,87.4995350249018,0.70287907797475,23,18,4.37874,274
"63410",4,127,19.9308599988594,96.4585859020801,0.702801949364103,23,20,4.83966,275
"63924",4,128,19.9993368502937,106.00808492193,0.702876752039366,23,22,5.30058,276
"21911",4,44,19.9572852135863,14.3979838444897,0.695765061757313,24,2,0.72144,277
"74411",4,149,19.9917917153623,24.0381303585517,0.703617562539193,24,4,1.2024,278
"73922",4,148,19.9621307564175,28.8029592258197,0.703565595883335,24,5,1.44288,279
"73923",4,148,19.9621307564175,33.603452430123,0.703565595883335,24,6,1.68336,280
"71411",4,143,19.9475693191853,43.1729232288992,0.712886662278254,24,8,2.16432,281
"68932",4,138,19.939834611912,52.7464457021986,0.703555398830673,24,10,2.64528,282
"68933",4,138,19.939834611912,62.3367085571437,0.703555398830673,24,12,3.12624,283
"68934",4,138,19.9399099040634,71.9272430059376,0.703880752814315,24,14,3.6072,284
"64911",4,130,19.9467468633968,81.5454926570644,0.702635293135834,24,16,4.08816,285
"63925",4,128,19.9828112710282,91.3038626346802,0.70287907797475,24,18,4.56912,286
"63411",4,127,19.9308599988594,100.65243746304,0.702801949364103,24,20,5.05008,287
"63926",4,128,19.9993368502937,110.617132092449,0.702876752039366,24,22,5.53104,288
