"","totalTime","fittingTime","predictionTime","accuracyTime","testingAUC","cores","GBMemory","trainingExamples","spatialResolution","taxon","numPredictors","cells"
"179",6.31700000000001,0.233000000000175,3.70899999999983,2.27300000000014,0.718520850897283,8,16,50000,0.5,"Picea",5,35000
"180",5.85199999999986,0.0929999999998472,3.2489999999998,2.38700000000063,0.705860863891058,1,4,40000,0.5,"Picea",5,35000
"181",5.98100000000068,0.0809999999992215,3.70000000000073,2.10199999999986,0.725557780034674,8,16,50000,0.5,"Picea",5,35000
"182",6.34000000000015,0.220000000000255,3.3769999999995,2.64699999999993,0.718216605222529,1,4,40000,0.5,"Picea",5,35000
"183",6.09600000000046,0.226000000000568,3.67099999999937,2.10000000000036,0.709226090728331,8,16,50000,0.5,"Picea",5,35000
"184",5.70299999999952,0.208000000000538,3.28600000000006,2.11699999999928,0.712859951471651,1,4,40000,0.5,"Picea",5,35000
"185",6.20000000000073,0.231999999999971,3.72299999999996,2.14500000000044,0.718911821174305,8,16,50000,0.5,"Picea",5,35000
"186",5.6260000000002,0.0820000000003347,3.3149999999996,2.13500000000022,0.711721455565243,1,4,50000,0.5,"Picea",5,35000
"187",6.17600000000039,0.230000000000473,3.71900000000005,2.125,0.715156040697939,8,16,50000,0.5,"Picea",5,35000
"188",5.44999999999982,0.0839999999998327,3.17299999999977,2.10100000000057,0.716981293191739,1,4,50000,0.5,"Picea",5,35000
"189",6.15800000000036,0.229999999999563,3.71999999999935,2.10700000000088,0.71078157997359,8,16,50000,0.5,"Picea",5,35000
"190",5.60099999999966,0.203000000000429,3.14499999999953,2.15800000000036,0.715142342334763,1,4,50000,0.5,"Picea",5,35000
"191",6.04700000000048,0.0799999999999272,3.77500000000055,2.08899999999994,0.708556587135064,8,16,50000,0.5,"Picea",5,35000
"192",5.6909999999998,0.201000000000022,3.21599999999944,2.18100000000049,0.720135687959082,1,4,50000,0.5,"Picea",5,35000
"193",6.14100000000053,0.225000000000364,3.73400000000038,2.08500000000004,0.711366850177616,8,16,50000,0.5,"Picea",5,35000
"194",5.89800000000014,0.0859999999993306,3.19800000000032,2.52000000000044,0.715045492866762,1,4,50000,0.5,"Picea",5,35000
"195",6.20200000000023,0.228000000000065,3.75699999999961,2.11800000000039,0.718591860855344,8,16,50000,0.5,"Picea",5,35000
"196",5.44400000000041,0.0789999999997235,3.17600000000039,2.09500000000025,0.719140965485091,1,4,50000,0.5,"Picea",5,35000
"197",6.20699999999943,0.0809999999992215,3.24600000000009,2.77300000000014,0.707603481938241,1,4,50000,0.5,"Picea",5,35000
"198",5.98499999999967,0.0799999999999272,3.38500000000022,2.42699999999968,0.708866859935384,1,4,50000,0.5,"Picea",5,35000
"199",6.26499999999942,0.0829999999996289,3.16600000000017,2.92699999999968,0.712465709977888,1,4,50000,0.5,"Picea",5,35000
"200",6.14800000000014,0.0820000000003347,3.52800000000025,2.40999999999985,0.722377892981902,1,4,50000,0.5,"Picea",5,35000
"201",5.01999999999998,0.0199999999999818,2.90899999999999,2.04700000000003,0.705421156902445,8,16,10000,0.5,"Picea",5,35000
"202",5.19099999999992,0.0220000000000482,2.97199999999998,2.15499999999997,0.704832678601508,8,16,10000,0.5,"Picea",5,35000
"203",5.197,0.0179999999999154,3.11800000000005,2.01499999999999,0.721969575572644,8,16,10000,0.5,"Picea",5,35000
"204",5.08100000000002,0.0190000000000055,2.95600000000002,2.06100000000004,0.717267170893615,8,16,10000,0.5,"Picea",5,35000
"205",5.17900000000009,0.0190000000000055,3.01400000000001,2.101,0.707579430569977,8,16,10000,0.5,"Picea",5,35000
"206",5.226,0.0190000000000055,3.10200000000009,2.05599999999993,0.709584086358046,8,16,10000,0.5,"Picea",5,35000
"207",6.11900000000003,0.0190000000000055,3.69000000000005,2.36500000000001,0.713863649868261,8,16,10000,0.5,"Picea",5,35000
"208",6.46499999999992,0.0210000000000719,4.0089999999999,2.37900000000002,0.722577294576112,8,16,10000,0.5,"Picea",5,35000
"209",6.42399999999998,0.0230000000000246,3.95600000000002,2.38499999999999,0.710033494943176,8,16,10000,0.5,"Picea",5,35000
"210",6.28800000000001,0.0190000000000055,3.87599999999998,2.33600000000001,0.707273705860025,8,16,10000,0.5,"Picea",5,35000
"211",6.29000000000008,0.0389999999999873,3.90899999999999,2.25700000000006,0.710370711218333,8,16,20000,0.5,"Picea",5,35000
"212",5.40800000000002,0.0400000000000773,3.06799999999998,2.24400000000003,0.720918908845957,8,16,20000,0.5,"Picea",5,35000
"213",5.24900000000002,0.0399999999999636,2.97699999999998,2.17600000000004,0.724511650315921,8,16,20000,0.5,"Picea",5,35000
"214",5.11900000000003,0.0480000000000018,2.94200000000001,2.053,0.713485855082359,8,16,20000,0.5,"Picea",5,35000
"215",5.11799999999994,0.0389999999999873,2.96199999999999,2.06200000000001,0.711738325096399,8,16,20000,0.5,"Picea",5,35000
"216",5.197,0.0399999999999636,3.02700000000004,2.07399999999996,0.710213834161201,8,16,20000,0.5,"Picea",5,35000
"217",5.06499999999994,0.0389999999999873,2.94100000000003,2.029,0.717889881655307,8,16,20000,0.5,"Picea",5,35000
"218",5.27599999999995,0.0350000000000819,3.13099999999997,2.04999999999995,0.713436728461844,8,16,20000,0.5,"Picea",5,35000
"219",5.101,0.0399999999999636,2.96299999999997,2.04200000000003,0.722738999577519,8,16,20000,0.5,"Picea",5,35000
"220",5.12599999999998,0.0419999999999163,2.98099999999999,2.04700000000003,0.715560205315984,8,16,20000,0.5,"Picea",5,35000
"221",5.21399999999994,0.0559999999999263,2.98800000000006,2.09899999999993,0.70954115043485,8,16,30000,0.5,"Picea",5,35000
"222",5.22699999999998,0.0570000000000164,3.02699999999993,2.06700000000001,0.707541812352523,8,16,30000,0.5,"Picea",5,35000
"223",5.29700000000003,0.0579999999999927,3.11099999999999,2.05200000000002,0.71283244819428,8,16,30000,0.5,"Picea",5,35000
"224",5.20600000000002,0.0550000000000637,3.03099999999995,2.04600000000005,0.721735592251751,8,16,30000,0.5,"Picea",5,35000
"225",5.13900000000001,0.0579999999999927,2.97900000000004,2.02199999999993,0.712525380237109,8,16,30000,0.5,"Picea",5,35000
"226",5.12199999999996,0.05600000000004,2.971,2.02199999999993,0.717645871086974,8,16,30000,0.5,"Picea",5,35000
"227",5.221,0.0559999999999263,3.01700000000005,2.07399999999996,0.712641248637564,8,16,30000,0.5,"Picea",5,35000
"228",5.27599999999995,0.0570000000000164,3.0619999999999,2.08000000000004,0.70639643722867,8,16,30000,0.5,"Picea",5,35000
"229",5.197,0.0590000000000828,3.02099999999996,2.03899999999999,0.720259415727746,8,16,30000,0.5,"Picea",5,35000
"230",5.202,0.0569999999999027,3.00900000000001,2.06100000000004,0.710577052209461,8,16,30000,0.5,"Picea",5,35000
"231",5.49599999999998,0.201999999999998,3.10800000000006,2.09699999999998,0.717869697168184,8,16,40000,0.5,"Picea",5,35000
"232",5.33399999999995,0.0730000000000928,3.08699999999999,2.07899999999995,0.712325649313892,8,16,40000,0.5,"Picea",5,35000
"233",5.30799999999999,0.0800000000000409,3.05100000000004,2.07799999999997,0.715823648004721,8,16,40000,0.5,"Picea",5,35000
"234",5.72299999999996,0.0729999999999791,3.32000000000005,2.23699999999997,0.715511126834398,8,16,40000,0.5,"Picea",5,35000
"235",5.71899999999994,0.0750000000000455,3.13599999999997,2.41300000000001,0.719879520160856,8,16,40000,0.5,"Picea",5,35000
"236",5.76900000000001,0.19500000000005,3.41099999999994,2.07000000000005,0.714796327668179,8,16,40000,0.5,"Picea",5,35000
"237",5.43999999999994,0.121999999999957,3.09299999999996,2.072,0.711183334810577,8,16,40000,0.5,"Picea",5,35000
"238",5.28700000000003,0.0729999999999791,3.06399999999996,2.05200000000002,0.716721143742388,8,16,40000,0.5,"Picea",5,35000
"239",5.26800000000003,0.0729999999999791,3.05399999999997,2.04900000000009,0.72359108301183,8,16,40000,0.5,"Picea",5,35000
"240",5.32799999999997,0.194000000000074,2.99699999999996,2.04399999999998,0.703233617767897,8,16,40000,0.5,"Picea",5,35000
"241",5.28300000000002,0.0760000000000218,3.06999999999994,2.04300000000001,0.717556242054968,8,16,50000,0.5,"Picea",5,35000
"242",5.23599999999999,0.0729999999999791,3.03599999999994,2.03600000000006,0.710955722614499,8,16,50000,0.5,"Picea",5,35000
"243",5.29300000000001,0.0720000000000027,3.05099999999993,2.077,0.71608426968757,8,16,50000,0.5,"Picea",5,35000
"244",5.38200000000006,0.0750000000000455,3.09699999999998,2.11400000000003,0.712649449074763,8,16,50000,0.5,"Picea",5,35000
