"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:538",212931,"occ",21687,"Tayassu tajacu",3,52101,"Tayassu tajacu",3,52101,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:539",212932,"occ",21687,"Speothos venaticus",3,232955,"Speothos venaticus",3,232955,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:540",212933,"occ",21687,"Eira barbara",3,232924,"Eira barbara",3,232924,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:541",212934,"occ",21687,"Lutra longicaudis",3,137412,"Lontra longicaudis",3,157469,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:542",212935,"occ",21687,"Nasua nasua",3,231412,"Nasua nasua",3,231412,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:543",212936,"occ",21687,"Potos flavus",3,232928,"Potos flavus",3,232928,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:544",212937,"occ",21687,"Caluromys lanatus",3,284727,"Caluromys lanatus",3,284727,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:545",212938,"occ",21687,"Caluromys philander",3,233578,"Caluromys philander",3,233578,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:546",212939,"occ",21687,"Didelphis marsupialis",3,45701,"Didelphis marsupialis",3,45701,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:547",212940,"occ",21687,"Marmosa cinerea",3,39970,"Marmosa",5,39970,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:548",212941,"occ",21687,"Marmosa murina",3,233580,"Marmosa murina",3,233580,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:549",212942,"occ",21687,"Monodelphis brevicaudata",3,284763,"Monodelphis brevicaudata",3,284763,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:550",212943,"occ",21687,"Marmosa parvidens",3,39970,"Marmosa",5,39970,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:551",212944,"occ",21687,"Metachirus nudicaudatus",3,238612,"Metachirus nudicaudatus",3,238612,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:552",212945,"occ",21687,"Tapirus terrestris",3,83610,"Tapirus terrestris",3,83610,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:553",212946,"occ",21687,"Alouatta seniculus",3,232537,"Alouatta seniculus",3,232537,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:554",212947,"occ",21687,"Ateles paniscus",3,232428,"Ateles paniscus",3,232428,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:555",212948,"occ",21687,"Cebus apella",3,232441,"Cebus apella",3,232441,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:556",212949,"occ",21687,"Chiropotes satanas",3,92608,"Chiropotes",5,92608,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:557",212950,"occ",21687,"Pithecia pithecia",3,92609,"Pithecia",5,92609,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:558",212951,"occ",21687,"Saguinus midas",3,238652,"Leontopithecus midas",3,232439,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:559",212952,"occ",21687,"Mesomys hispidus",3,159115,"Mesomys",5,159115,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:560",212953,"occ",21687,"Isothrix pagurus",3,159116,"Isothrix",5,159116,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:561",212954,"occ",21687,"Proechimys cuvieri",3,159117,"Proechimys",5,159117,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:562",212955,"occ",21687,"Agouti paca",3,233833,"Cuniculus paca",3,233819,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:563",212956,"occ",21687,"Proechimys guyannensis",3,159117,"Proechimys",5,159117,"Holocene",0.0117,0,"4787;4787","1995-10-04 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:564",212977,"occ",21687,"Panthera onca",3,49735,"Panthera onca",3,49735,"Holocene",0.0117,0,"4787;4787","1995-06-22 00:00:00","2002-07-10 22:49:32",-60,-2.5,NA
"1:565",212979,"occ",21688,"Petauroides volans",3,247841,"Petauroides volans",3,247841,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:566",212980,"occ",21688,"Melomys cervinipes",3,92492,"Melomys",5,92492,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:567",212981,"occ",21688,"Zyzomys argurus",3,0,NA,NA,NA,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:568",212982,"occ",21688,"Antechinus flavipes",3,247139,"Antechinus flavipes",3,247139,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:569",212983,"occ",21688,"Antechinus stuartii",3,234443,"Antechinus stuartii",3,234443,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:570",212984,"occ",21688,"Planigale maculata",3,234453,"Planigale maculata",3,234453,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:571",212985,"occ",21688,"Sminthopsis leucopus",3,40100,"Sminthopsis",5,40100,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:572",212986,"occ",21688,"Lagorchestes conspicillatus",3,40152,"Lagorchestes",5,40152,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:573",212987,"occ",21688,"Macropus agilis",3,234858,"Macropus (Notamacropus) agilis",3,162532,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:574",212988,"occ",21688,"Macropus antilopinus",3,162517,"Macropus (Osphranter) antilopinus",3,162517,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:575",212989,"occ",21688,"Macropus giganteus",3,162482,"Macropus (Macropus) giganteus",3,162495,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:576",212990,"occ",21688,"Macropus parryi",3,162540,"Macropus (Notamacropus) parryi",3,162541,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:577",212991,"occ",21688,"Macropus robustus",3,234411,"Macropus (Osphranter) robustus",3,162522,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:578",212992,"occ",21688,"Thylogale stigmatica",3,234863,"Thylogale stigmatica",3,234863,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:579",212993,"occ",21688,"Petaurus norfolcensis",3,234000,"Petaurus norfolcensis",3,234000,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:580",212994,"occ",21688,"Cercartetus caudatus",3,234544,"Cercartetus caudatus",3,234544,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:581",212995,"occ",21688,"Dasyurus maculatus",3,234430,"Dasyurus maculatus",3,234430,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:582",212996,"occ",21688,"Sminthopsis murina",3,40100,"Sminthopsis",5,40100,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:583",212997,"occ",21688,"Sminthopsis virginiae",3,40100,"Sminthopsis",5,40100,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:584",212998,"occ",21688,"Aepyprymnus rufescens",3,234876,"Aepyprymnus rufescens",3,234876,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:585",212999,"occ",21688,"Bettongia penicillata",3,231481,"Bettongia penicillata",3,231481,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:586",213000,"occ",21688,"Petrogale godmani",3,40158,"Macropus (Petrogale)",4,162520,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:587",213001,"occ",21688,"Petrogale inornata",3,40158,"Macropus (Petrogale)",4,162520,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:588",213002,"occ",21688,"Wallabia bicolor",3,234860,"Wallabia bicolor",3,234860,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:589",213003,"occ",21688,"Isoodon macrourus",3,234410,"Isoodon macrourus",3,234410,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:590",213004,"occ",21688,"Perameles nasuta",3,234454,"Perameles nasuta",3,234454,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:591",213005,"occ",21688,"Petaurus australis",3,40123,"Petaurus",5,40123,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:592",213006,"occ",21688,"Pseudocheirus peregrinus",3,234643,"Pseudocheirus peregrinus",3,234643,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:593",213007,"occ",21688,"Trichosurus vulpecula",3,231483,"Trichosurus vulpecula",3,231483,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:594",213008,"occ",21688,"Dasyurus hallucatus",3,234431,"Dasyurus hallucatus",3,234431,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:595",213009,"occ",21688,"Ornithorhynchus anatinus",3,166835,"Ornithorhynchus anatinus",3,166835,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:596",213010,"occ",21688,"Petaurus breviceps",3,234627,"Petaurus breviceps",3,234627,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:597",213011,"occ",21688,"Tachyglossus aculeatus",3,231485,"Tachyglossus aculeatus",3,231485,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:598",213012,"occ",21688,"Hydromys chrysogaster",3,41904,"Hydromys",5,41904,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:599",213013,"occ",21688,"Melomys burtoni",3,92492,"Melomys",5,92492,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:600",213014,"occ",21688,"Mesembriomys gouldii",3,0,NA,NA,NA,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:601",213015,"occ",21688,"Pseudomys delicatulus",3,339027,"Pseudomys",5,339027,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:602",213016,"occ",21688,"Pseudomys gracilicaudatus",3,339027,"Pseudomys",5,339027,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:603",213017,"occ",21688,"Rattus leucopus",3,41923,"Rattus",5,41923,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:604",213018,"occ",21688,"Rattus lutreolus",3,41923,"Rattus",5,41923,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:605",213019,"occ",21688,"Rattus sordidus",3,41923,"Rattus",5,41923,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:606",213020,"occ",21688,"Rattus tunneyi",3,41923,"Rattus",5,41923,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:607",213021,"occ",21688,"Uromys caudimaculatus",3,92493,"Uromys",5,92493,"Holocene",0.0117,0,"4789;4789","1995-10-04 00:00:00","2002-07-10 22:49:32",144.867004,-15.4833,NA
"1:608",213037,"occ",21689,"Tayassu tajacu",3,52101,"Tayassu tajacu",3,52101,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:609",213038,"occ",21689,"Felis pardalis",3,46525,"Leopardus pardalis",3,47513,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:610",213039,"occ",21689,"Felis yagouaroundi",3,46533,"Puma yagouaroundi",3,224063,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:611",213040,"occ",21689,"Eira barbara",3,232924,"Eira barbara",3,232924,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:612",213041,"occ",21689,"Galictis vittata",3,232912,"Galictis vittata",3,232912,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:613",213042,"occ",21689,"Lutra longicaudis",3,137412,"Lontra longicaudis",3,157469,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:614",213043,"occ",21689,"Pteronura brasiliensis",3,156976,"Pteronura brasiliensis",3,156976,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:615",213044,"occ",21689,"Bassaricyon gabbii",3,157498,"Bassaricyon gabbii",3,157498,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:616",213045,"occ",21689,"Nasua nasua",3,231412,"Nasua nasua",3,231412,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:617",213046,"occ",21689,"Potos flavus",3,232928,"Potos flavus",3,232928,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:618",213047,"occ",21689,"Sylvilagus brasiliensis",3,233586,"Sylvilagus brasiliensis",3,233586,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:619",213048,"occ",21689,"Caluromys lanatus",3,284727,"Caluromys lanatus",3,284727,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:620",213049,"occ",21689,"Didelphis marsupialis",3,45701,"Didelphis marsupialis",3,45701,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:621",213050,"occ",21689,"Philander opposum",3,284762,"Philander opposum",3,284762,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:622",213051,"occ",21689,"Metachirus nudicaudatus",3,238612,"Metachirus nudicaudatus",3,238612,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:623",213052,"occ",21689,"Tapirus terrestris",3,83610,"Tapirus terrestris",3,83610,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:624",213053,"occ",21689,"Choloepus hoffmanni",3,235353,"Choloepus hoffmanni",3,235353,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:625",213054,"occ",21689,"Alouatta seniculus",3,232537,"Alouatta seniculus",3,232537,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:626",213055,"occ",21689,"Aotus trivirgatus",3,232711,"Aotus trivirgatus",3,232711,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:627",213056,"occ",21689,"Ateles paniscus",3,232428,"Ateles paniscus",3,232428,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:628",213057,"occ",21689,"Callicebus moloch",3,92607,"Callicebus",5,92607,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:629",213058,"occ",21689,"Cebus albifrons",3,232539,"Simia albifrons",3,232538,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:630",213059,"occ",21689,"Cebus apella",3,232441,"Cebus apella",3,232441,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:631",213060,"occ",21689,"Lagothrix lagotricha",3,232530,"Lagothrix lagotricha",3,232530,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:632",213061,"occ",21689,"Saguinus fuscicollis",3,231758,"Saguinus fuscicollis",3,231758,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:633",213062,"occ",21689,"Saguinus imperator",3,92613,"Saguinus",5,92613,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:634",213063,"occ",21689,"Saimiri sciureus",3,232446,"Saimiri sciureus",3,232446,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:635",213064,"occ",21689,"Callimico goeldii",3,233443,"Callimico goeldii",3,233443,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:636",213065,"occ",21689,"Mesomys hispidus",3,159115,"Mesomys",5,159115,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:637",213066,"occ",21689,"Dasyprocta variegata",3,105149,"Dasyprocta",5,105149,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:638",213067,"occ",21689,"Dactylomys dactylinus",3,159121,"Dactylomys",5,159121,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:639",213068,"occ",21689,"Proechimys brevicauda",3,159117,"Proechimys",5,159117,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:640",213069,"occ",21689,"Oecomys superans",3,104875,"Oecomys",5,104875,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:641",213070,"occ",21689,"Oligoryzomys microtis",3,159122,"Oligoryzomys",5,159122,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:642",213071,"occ",21689,"Sciurus sanborni",3,41525,"Sciurus",5,41525,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:643",213072,"occ",21689,"Agouti paca",3,233833,"Cuniculus paca",3,233819,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:644",213073,"occ",21689,"Myoprocta pratti",3,234763,"Myoprocta pratti",3,234763,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:645",213074,"occ",21689,"Nectomys squamipes",3,236805,"Nectomys squamipes",3,236805,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:646",213075,"occ",21689,"Sciurus spadiceus",3,41525,"Sciurus",5,41525,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:647",213076,"occ",21689,"Oryzomys nitidus",3,41828,"Oryzomys",5,41828,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:648",213077,"occ",21689,"Proechimys steerei",3,159117,"Proechimys",5,159117,"Holocene",0.0117,0,"4790;4790","1995-10-04 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:649",213102,"occ",21689,"Panthera onca",3,49735,"Panthera onca",3,49735,"Holocene",0.0117,0,"4790;4790","1995-06-22 00:00:00","2002-07-10 22:49:32",-71.366699,-11.9,NA
"1:650",213103,"occ",21690,"Gazella granti",3,149573,"Gazella granti",3,149573,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:651",213105,"occ",21690,"Hippotragus equinus",3,149602,"Hippotragus equinus",3,149602,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:652",213106,"occ",21690,"Taurotragus oryx",3,231399,"Taurotragus oryx",3,231399,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:653",213107,"occ",21690,"Giraffa camelopardalis",3,133600,"Giraffa camelopardalis",3,133600,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:654",213108,"occ",21690,"Equus burchelli",3,236270,"Equus quagga burchelli",2,236288,"Holocene",0.0117,0,"4792;4792","1995-06-23 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:655",213109,"occ",21690,"Orycteropus afer",3,119862,"Orycteropus afer",3,119862,"Holocene",0.0117,0,"4792;4792","1995-06-23 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:656",213110,"occ",21690,"Canis mesomelas",3,232943,"Canis mesomelas",3,232943,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:657",213111,"occ",21690,"Canis adustus",3,232942,"Canis adustus",3,232942,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:658",213112,"occ",21690,"Mellivora capensis",3,232916,"Mellivora capensis",3,232916,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:659",213113,"occ",21690,"Crocuta crocuta",3,53881,"Crocuta crocuta",3,53881,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:660",213114,"occ",21690,"Panthera leo",3,49734,"Panthera leo",3,49734,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:661",213115,"occ",21690,"Panthera pardus",3,72185,"Panthera pardus",3,72185,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:662",213118,"occ",21690,"Lycaon pictus",3,231463,"Lycaon pictus",3,231463,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:663",213119,"occ",21690,"Otocyon megalotis",3,232959,"Otocyon megalotis",3,232959,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:664",213120,"occ",21690,"Hyaena hyaena",3,232134,"Hyaena hyaena",3,232134,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:665",213121,"occ",21690,"Felis caracal",3,224076,"Caracal caracal",3,224078,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:666",213122,"occ",21690,"Ichneumia albicauda",3,232856,"Ichneumia albicauda",3,232856,"Holocene",0.0117,0,"4792;4792","1995-06-22 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:667",213123,"occ",21690,"Alcelaphus buselaphus",3,149623,"Alcelaphus buselaphus",3,149623,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:668",213124,"occ",21690,"Connochaetes taurinus",3,133827,"Connochaetes taurinus",3,133827,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
"1:669",213125,"occ",21690,"Madoqua kirki",3,42793,"Madoqua",5,42793,"Holocene",0.0117,0,"4792;4792","1995-06-21 00:00:00","2002-07-10 22:49:32",35,-2.4167,NA
