"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:517",18387,"occ",1365,"Leptosolen keiseri",3,17811,"Leptosolen",5,17811,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:518",18388,"occ",1365,"Tellinella arcotensis",3,18315,"Tellina (Tellinella)",4,94996,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:519",18389,"occ",1365,"Radiolites angeoides",3,18659,"Radiolites",5,18659,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:520",18390,"occ",1365,"Radiolites subangeoides",3,18659,"Radiolites",5,18659,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:521",18391,"occ",1365,"Parmicorbula sp.",5,18486,"Parmicorbula",5,18486,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:522",18392,"occ",1365,"Jagonoma pervinquieri",3,17765,"Nevenulora (Jagonoma)",4,154322,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:523",18393,"occ",1365,"Astartemya saharica",3,17373,"Astartemya",5,17373,"Maastrichtian",72.1,66,"40;40","1993-01-07 00:00:00","1999-04-08 21:02:41",9,35,NA
"1:524",18979,"occ",1380,"Yoldia obtusata",3,101997,"Megayoldia (Portlandella) pilvoensis",3,101994,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:525",18980,"occ",1380,"Barbatia mastrichtiana",3,16210,"Barbatia",5,16210,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:526",18981,"occ",1380,"Barbatia syrmica",3,16210,"Barbatia",5,16210,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:527",18982,"occ",1380,"Barbatia sp.",5,16210,"Barbatia",5,16210,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:528",18983,"occ",1380,"Trigonarca szaboi",3,16319,"Trigonarca",5,16319,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:529",18984,"occ",1380,"Glycymerita hungaricus",3,16244,"Glycymeris (Glycymerita)",4,85737,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:530",18985,"occ",1380,"Glycymerita subplanata",3,16244,"Glycymeris (Glycymerita)",4,85737,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:531",18986,"occ",1380,"Glycymerita sp.",NA,16244,"Glycymeris (Glycymerita)",4,85737,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:532",18987,"occ",1380,"Limopsis nummiformis",3,16260,"Limopsis",5,16260,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:533",18988,"occ",1380,"Limopsis vilmae",3,16260,"Limopsis",5,16260,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:534",18989,"occ",1380,"Modiolus typicus",3,314336,"Mytilus (Modiolus) typicus",3,314336,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:535",18990,"occ",1380,"Inoperna flagellifera",3,264301,"Inoperna flagellifera",3,264301,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:536",18991,"occ",1380,"Septifer variabilis",3,16416,"Septifer",5,16416,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:537",18992,"occ",1380,"Atrina sp.",5,16342,"Atrina",5,16342,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:538",18993,"occ",1380,"Endocostea balticus",3,268213,"Inoceramus (Endocostea) balticus",3,268213,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:539",18994,"occ",1380,"Pseudoptera orientalis",3,16978,"Pseudoptera",5,16978,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:540",18995,"occ",1380,"Isognomon cereviciana",3,16730,"Isognomon",5,16730,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:541",18996,"occ",1380,"Lyriochlamys ternatus",3,16784,"Lyriochlamys",5,16784,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:542",18997,"occ",1380,"Pethopecten szeremensis",3,16916,"Pethopecten",5,16916,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:543",18998,"occ",1380,"Syncyclonema sublaminosus",3,17060,"Syncyclonema",5,17060,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:544",18999,"occ",1380,"Neithea regularis",3,16842,"Neithea",5,16842,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:545",19000,"occ",1380,"Neithea striatocostata",3,16842,"Neithea",5,16842,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:546",19001,"occ",1380,"Neithella almusana",3,16843,"Neithella",5,16843,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:547",19002,"occ",1380,"Plicatula multicostata",3,314344,"Plicatula multicostata",3,314344,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:548",19003,"occ",1380,"Plicatula aschersoni",3,16936,"Plicatula",5,16936,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:549",19004,"occ",1380,"Spondylus spinosus",3,326352,"Spondylus spinosus",3,326352,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:550",19005,"occ",1380,"Limaria szilyana",3,16767,"Limaria",5,16767,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:551",19006,"occ",1380,"Pseudolimea brusinai",3,16969,"Pseudolimea",5,16969,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:552",19007,"occ",1380,"Agerostrea ungulata",3,16449,"Agerostrea",5,16449,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:553",19008,"occ",1380,"Ambigostrea sp.",5,16457,"Ambigostrea",5,16457,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:554",19009,"occ",1380,"Amphidonte auricularis",3,16461,"Amphidonte",5,16461,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:555",19010,"occ",1380,"Nicaisolopha subarcotensis",3,16852,"Nicaisolopha",5,16852,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:556",19011,"occ",1380,"Pycnodonte vesicularis",3,151999,"Pycnodonte vesicularis",3,151999,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:557",19012,"occ",1380,"Pycnodonte cereviciana",3,16995,"Pycnodonte",5,16995,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:558",19013,"occ",1380,"Pycnodonte semicoronata",3,16995,"Pycnodonte",5,16995,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:559",19014,"occ",1380,"Scabrotrigonia spinulosocostata",3,17274,"Pterotrigonia (Scabrotrigonia)",4,95283,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:560",19015,"occ",1380,"Chama toeroeki",3,17459,"Chama",5,17459,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:561",19016,"occ",1380,"Freiastarte subplanissima",3,17663,"Freiastarte",5,17663,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:562",19017,"occ",1380,"Crassatella fruscogorensis",3,17518,"Crassatella",5,17518,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:563",19018,"occ",1380,"Crassatella slavonica",3,17518,"Crassatella",5,17518,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:564",19019,"occ",1380,"Profragum duclouxi",3,18109,"Profragum",5,18109,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:565",19020,"occ",1380,"Granocardium productum",3,17710,"Granocardium",5,17710,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:566",19021,"occ",1380,"Granocardium cerevicianum",3,17710,"Granocardium",5,17710,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:567",19022,"occ",1380,"Linearia circinalis",3,17815,"Linearis",5,60879,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:568",19023,"occ",1380,"Venilicardia arcuat",3,18388,"Venilicardia",5,18388,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:569",19024,"occ",1380,"Paraesa transerta",3,18029,"Paraesa",5,18029,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:570",19025,"occ",1380,"Legumen flagellifera",3,17802,"Legumen",5,17802,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:571",19026,"occ",1380,"Mesocallista kochi",3,17900,"Mesocallista",5,17900,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:572",19027,"occ",1380,"Cyprimeria haueri",3,17559,"Cyprimeria",5,17559,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:573",19028,"occ",1380,"Cyprimeria elliptica",3,17559,"Cyprimeria",5,17559,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:574",19029,"occ",1380,"Biradiolites solutus",3,18542,"Biradiolites",5,18542,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:575",19030,"occ",1380,"Biradiolites sp.",5,18542,"Biradiolites",5,18542,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:576",19031,"occ",1380,"Pholadomya elisabethae",3,18795,"Pholadomya",5,18795,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:577",19032,"occ",1380,"Cercomya cymbula",3,18714,"Cercomya",5,18714,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:578",19033,"occ",1380,"Pachymya mermera",3,18780,"Pachymya",5,18780,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:579",19034,"occ",1380,"Pironaea fruscagorensis",3,18639,"Pironaea",5,18639,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:580",19035,"occ",1380,"Plagiostoma sp.",5,16927,"Plagiostoma",5,16927,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:581",19036,"occ",1380,"Caryocorbula sp.",5,18437,"Caryocorbula",5,18437,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:582",19037,"occ",1380,"Panopea sp.",5,18482,"Panopea",5,18482,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:583",19038,"occ",1380,"Astarte sp.",5,17370,"Astarte",5,17370,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:584",19039,"occ",1380,"Diplodonta proboscidea",3,17578,"Diplodonta",5,17578,"Maastrichtian",72.1,66,"40;40","1994-06-15 00:00:00","1999-04-08 21:02:41",20,45,NA
"1:585",212289,"occ",21368,"Hemicypris sp.",NA,0,NA,NA,NA,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:586",212290,"occ",21368,"Stenocypris sp.",NA,0,NA,NA,NA,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:587",212291,"occ",21368,"Potamocypris producta",3,0,NA,NA,NA,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:588",212292,"occ",21368,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:589",212293,"occ",21368,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:590",212294,"occ",21368,"Gomphocythere angulata",3,191124,"Gomphocythere",5,191124,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:591",212295,"occ",21368,"Cypris sp.",5,98351,"Cypris",5,98351,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:592",212297,"occ",21368,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Calabrian",1.806,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 13:24:53",36.242001,3.9,NA
"1:593",212364,"occ",21401,"Hemicypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:594",212365,"occ",21401,"Stenocypris sp.",NA,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:595",212366,"occ",21401,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:596",212367,"occ",21401,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Gelasian",2.588,1.806,"4469;4469","1993-02-05 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:597",212384,"occ",21401,"Acacia meillifora",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-05-03 10:22:39",36.325001,3.85,NA
"1:598",212428,"occ",21421,"Hemicypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:599",212429,"occ",21421,"Stenocypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:600",212430,"occ",21421,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:601",212431,"occ",21421,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:602",212432,"occ",21421,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:603",212433,"occ",21421,"Sclerocypris clavularis",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:604",212434,"occ",21421,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-29 09:42:05",36.292,3.892,"Calabrian"
"1:605",212521,"occ",21461,"Acacia meillifora",3,53524,"Acacia",5,53524,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:606",212522,"occ",21461,"Zizyphus abyssinia",3,318429,"Zizyphus",5,318429,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:607",212523,"occ",21461,"Brachylaena hutchinsii",3,0,NA,NA,NA,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:608",212524,"occ",21461,"Coscinodiscus sp.",5,3063,"Coscinodiscus",5,3063,"Gelasian",2.588,1.806,"4469;4469","1993-03-04 00:00:00","2004-04-27 09:42:42",36.25,3.942,NA
"1:609",212534,"occ",21462,"Hemicypris sp.",NA,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:610",212535,"occ",21462,"Ilyocypris gibba",3,307517,"Ilyocypris gibba",3,307517,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:611",212536,"occ",21462,"Darwinula stevensoni",3,93513,"Darwinula",5,93513,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:612",212537,"occ",21462,"Cypris sp.",5,98351,"Cypris",5,98351,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:613",212538,"occ",21462,"Cyprideis torosa",3,24017,"Cyprideis",5,24017,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:614",212540,"occ",21462,"Sclerocypris clavularis",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:615",212541,"occ",21462,"Limnocythere africana",3,98337,"Limnocythere",5,98337,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:616",212542,"occ",21462,"Plesiocypridopsis newtoni",3,0,NA,NA,NA,"Late Pliocene",3.6,0.781,"4469;4469","1993-02-05 00:00:00","2004-04-26 15:16:49",36.250301,3.9414,"Calabrian"
"1:617",212604,"occ",21498,"Piscichnus brownii",3,0,NA,NA,NA,"Pliocene",5.333,0.781,"4469;4469","1993-06-03 00:00:00","2004-04-27 09:54:15",36.3792,3.9083,"Calabrian"
"1:618",212708,"occ",21524,"Megantereon eurynodon",3,129887,"Megantereon eurynodon",3,129887,"Pleistocene",2.588,0.0117,"4447;4447","1993-01-29 00:00:00","2004-05-03 14:11:42",36.262501,4.2375,NA
"1:619",212826,"occ",21545,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Gelasian",2.588,1.806,"4769;4769","1993-01-05 00:00:00","2002-07-10 22:49:32",36.029999,5.0797,NA
"1:620",212833,"occ",21546,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Late Pliocene",3.6,2.588,"4768;4768","1993-01-05 00:00:00","2002-07-10 22:49:32",36.033298,5.0611,"Piacenzian"
"1:621",212926,"occ",21686,"Odocoileus virginianus",3,49288,"Odocoileus virginianus",3,49288,"Holocene",0.0117,0,"4785;4785","1994-11-06 00:00:00","2002-07-10 22:49:32",-67.583298,8.5667,NA
"1:622",212927,"occ",21686,"Lasiurus borealis",3,47490,"Lasiurus borealis",3,47490,"Holocene",0.0117,0,"4785;4785","1994-11-06 00:00:00","2002-07-10 22:49:32",-67.583298,8.5667,NA
"1:623",213201,"occ",21691,"Odocoileus virginianus",3,49288,"Odocoileus virginianus",3,49288,"Holocene",0.0117,0,"4796;4796","1994-11-06 00:00:00","2002-07-10 22:49:32",-79.849998,9.15,NA
"1:624",213329,"occ",21762,"Felis sp.",5,41055,"Felis",5,41055,"Piacenzian",3.6,2.588,"4782;4782","1994-11-06 00:00:00","2002-07-10 22:49:32",40.586102,11.1333,NA
"1:625",213366,"occ",21783,"Felis sp.",5,41055,"Felis",5,41055,"Piacenzian",3.6,2.588,"4847;4847","1994-11-06 00:00:00","2002-07-10 22:49:32",40.583302,11.1361,NA
"1:626",213396,"occ",21785,"Felis sp.",5,41055,"Felis",5,41055,"Piacenzian",3.6,2.588,"4782;4782","1994-11-06 00:00:00","2002-07-10 22:49:32",40.583302,11.1333,NA
"1:627",213603,"occ",21856,"Mus sp.",5,41911,"Mus",5,41911,"Pleistocene",2.588,0,"5211;5211","1993-06-10 00:00:00","2002-07-10 22:49:32",5.9167,35.75,"Holocene"
"1:628",213867,"occ",21895,"Mus sp.",5,41911,"Mus",5,41911,"Holocene",0.0117,0,"5210;5210","1993-06-10 00:00:00","2002-07-10 22:49:32",32.466702,-13.8167,NA
"1:629",213936,"occ",21906,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pleistocene",2.588,0.0117,"5209;5209","1993-01-05 00:00:00","2002-07-10 22:49:32",32.5,25.25,NA
"1:630",214047,"occ",21920,"Vulpes sp.",5,41248,"Vulpes",5,41248,"Pleistocene",2.588,0.0117,"5213;5213","1994-11-06 00:00:00","2002-07-10 22:49:32",24.633301,-27.616699,NA
"1:631",217143,"occ",22125,"Bagrus sp.",NA,0,NA,NA,NA,"Pliocene",5.333,0,"5337;5337","1993-01-04 00:00:00","2002-07-10 22:49:32",29.616699,0,"Holocene"
"1:632",217341,"occ",22174,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Zanclean",5.333,0.0117,"5366;5366","1993-05-19 00:00:00","2002-07-10 22:49:32",40.583302,10.5,"Pleistocene"
"1:633",217635,"occ",22221,"Vulpes sp.",5,41248,"Vulpes",5,41248,"Zanclean",5.333,3.6,"5391;5391","1994-11-06 00:00:00","2009-12-24 11:25:54",18.15,-32.976002,NA
"1:634",217697,"occ",22222,"Vulpes sp.",5,41248,"Vulpes",5,41248,"Zanclean",5.333,3.6,"5423;5423","1994-11-06 00:00:00","2009-12-24 10:55:20",18.15,-32.976002,NA
"1:635",217891,"occ",22235,"Bagrus sp. aff.",NA,0,NA,NA,NA,"Tortonian",11.62,2.588,"8636;8636","1993-01-04 00:00:00","2003-08-22 15:38:41",36.049999,2.9,"Piacenzian"
"1:636",217892,"occ",22235,"Clarotes sp.",NA,0,NA,NA,NA,"Tortonian",11.62,2.588,"8636;8636","1993-01-04 00:00:00","2003-08-22 15:38:41",36.049999,2.9,"Piacenzian"
"1:637",217976,"occ",22237,"Sivatherium cf. sp.",5,42709,"Sivatherium",5,42709,"Late Miocene",11.608,2.588,"8636;8636","1993-01-04 00:00:00","2003-08-25 13:06:56",36.049999,2.9,"Piacenzian"
"1:638",217982,"occ",22237,"Kobus presigmoidalis n. sp.",3,42788,"Kobus",5,42788,"Late Miocene",11.608,2.588,"8636;8636","1994-11-06 00:00:00","2003-08-25 13:06:56",36.049999,2.9,"Piacenzian"
"1:639",218065,"occ",22243,"UNKNOWN",NA,0,NA,NA,NA,"Tortonian",11.62,2.588,"8636;8636","1993-01-04 00:00:00","2003-08-26 12:32:14",36.049999,2.9,"Piacenzian"
"1:640",218066,"occ",22243,"UNKNOWN",NA,0,NA,NA,NA,"Tortonian",11.62,2.588,"8636;8636","1993-01-04 00:00:00","2003-08-26 12:32:14",36.049999,2.9,"Piacenzian"
"1:641",218089,"occ",22258,"Auchenoglanis sp.",5,131426,"Auchenoglanis",5,131426,"Pliocene",5.333,2.588,"5430;5430","1993-01-04 00:00:00","2002-07-10 22:49:32",31,1.5,NA
"1:642",218153,"occ",22267,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Messinian",7.246,0.781,"5571;5571","1993-05-19 00:00:00","2009-12-24 13:35:02",35.833302,0.6667,"Calabrian"
"1:643",218176,"occ",22268,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Pleistocene",2.588,0.0117,"5562;5562","1993-05-19 00:00:00","2002-07-10 22:49:32",36.200001,0.65,NA
"1:644",218227,"occ",22270,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Pleistocene",2.588,0.0117,"5562;5562","1993-05-19 00:00:00","2002-07-10 22:49:32",36.200001,0.65,NA
"1:645",218387,"occ",22275,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Messinian",7.246,5.333,"5579;5579","1993-01-05 00:00:00","2002-07-10 22:49:32",35.666698,0.5,NA
"1:646",218509,"occ",22300,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Serravallian",13.82,11.62,"5579;5579","1993-01-05 00:00:00","2002-07-10 22:49:32",35.849998,0.9,NA
"1:647",218758,"occ",22338,"Thallomys quadrilobatus",3,41931,"Thallomys",5,41931,"Zanclean",5.333,3.6,"5549;5549","1993-01-11 00:00:00","2002-07-10 22:49:32",36.241699,3.5917,NA
"1:648",218795,"occ",22342,"Clarotes sp.",NA,0,NA,NA,NA,"Gelasian",2.588,0.781,"4454;4454","1993-01-04 00:00:00","2002-07-10 22:49:32",35.8167,4.2667,"Calabrian"
"1:649",218855,"occ",22346,"Cichlidae indet.",9,179616,"Cichlidae",9,179616,"Pliocene",5.333,0.0117,"5328;5328","1993-01-05 00:00:00","2002-07-10 22:49:32",29.616699,0.0333,"Pleistocene"
"1:650",219286,"occ",22505,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Pliocene",5.333,2.588,"5264;5264","1993-05-19 00:00:00","2002-07-10 22:49:32",18.869499,15.9692,NA
"1:651",219301,"occ",22506,"Australopithecus sp.",5,40900,"Australopithecus",5,40900,"Pliocene",5.333,2.588,"5264;5264","1993-05-19 00:00:00","2009-12-24 12:38:33",18.8794,15.9694,NA
"1:652",219716,"occ",22584,"Vulpes sp.",5,41248,"Vulpes",5,41248,"Calabrian",1.806,0.781,"5647;5647","1994-11-06 00:00:00","2009-12-24 12:34:28",0.3272,35.415798,NA
