"","cores","GBMemory","TimeUncertainty","cluster","TimeUncertainty","time","cost","fromOrigin","choice"
"1",1,2,622.570332634625,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"13",2,2,656.238688752447,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"14",2,4,642.48075635974,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"15",2,5,654.969715959709,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"16",2,6,654.969715959709,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"17",2,8,652.366685585739,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"18",2,10,676.345028262332,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"19",2,12,676.345028262332,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"20",2,14,676.770077665544,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"21",2,16,676.430961994144,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"22",2,18,712.961299504149,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"23",2,20,711.527550351875,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"24",2,22,711.595860967569,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"26",3,4,768.170684036089,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"27",3,5,754.340247188027,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"28",3,6,754.340247188027,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"29",3,8,719.457756675651,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"30",3,10,407.046027791298,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"31",3,12,407.046027791298,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"32",3,14,406.671798453223,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"33",3,16,406.896781381891,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"34",3,18,430.383047964782,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"35",3,20,431.163150137507,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"36",3,22,431.35319555345,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"38",4,4,768.170684036089,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"39",4,5,754.340247188027,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"40",4,6,754.340247188027,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"41",4,8,719.457756675651,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"42",4,10,407.046027791298,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"43",4,12,407.046027791298,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"44",4,14,406.671798453223,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"45",4,16,406.896781381891,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"46",4,18,430.383047964782,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"47",4,20,431.163150137507,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"48",4,22,431.35319555345,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"50",5,4,730.017583489416,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"51",5,5,716.816284278917,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"52",5,6,716.816284278917,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"53",5,8,685.335940847115,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"54",5,10,383.065507107037,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"55",5,12,383.065507107037,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"56",5,14,382.614341139348,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"57",5,16,382.828539297924,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"58",5,18,404.354102787997,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"59",5,20,405.624724408652,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"60",5,22,405.712287278744,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"62",6,4,730.017583489416,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"63",6,5,716.816284278917,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"64",6,6,716.816284278917,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"65",6,8,685.335940847115,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"66",6,10,383.065507107037,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"67",6,12,383.065507107037,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"68",6,14,382.614341139348,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"69",6,16,382.828539297924,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"70",6,18,404.354102787997,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"71",6,20,405.624724408652,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"72",6,22,405.712287278744,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"74",7,4,597.109181008995,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
"75",7,5,595.237302808488,"1",611.862194068277,2460.27883271712,0.336938473561907,2.37435644031992,1
