"","oid","typ","cid","tna","rnk","tid","mna","mra","mid","oei","eag","lag","rid","dcr","dmd","lng","lat","oli"
"1:18",20,"occ",8,"Thigriffides roundyi",3,21387,"Thigriffides",5,21387,"Kinderhookian",358.9,342.8,"1;1","1998-11-20 07:59:51","1998-11-20 09:59:51",-96.678055,34.774445,"Osagean"
"1:19",21,"occ",9,"Griffithidella doris",3,21191,"Griffithidella",5,21191,"Kinderhookian",358.9,342.8,"1;1","1998-11-20 07:59:51","1998-11-20 09:59:51",-89.246941,37.460278,"Osagean"
"1:20",22,"occ",9,"Griffithidella alternata",3,21191,"Griffithidella",5,21191,"Kinderhookian",358.9,342.8,"1;1","1998-11-20 07:59:51","1998-11-20 09:59:51",-89.246941,37.460278,"Osagean"
"1:21",23,"occ",9,"Carbonocoryphe planucauda",3,21109,"Carbonocoryphe",5,21109,"Kinderhookian",358.9,342.8,"1;1","1998-11-20 07:59:51","1998-11-20 09:59:51",-89.246941,37.460278,"Osagean"
"1:22",24,"occ",9,"Thigriffides roundyi",3,21387,"Thigriffides",5,21387,"Kinderhookian",358.9,342.8,"1;1","1998-11-20 07:59:51","1998-11-20 09:59:51",-89.246941,37.460278,"Osagean"
"1:23",25,"occ",10,"Gastrochaenolites anauchen",3,104721,"Gastrochaenolites",5,104721,"Morrowan",318.1,314.6,"2;2","1998-11-20 07:59:51","2000-11-30 13:54:42",-94.171944,35.919724,NA
"1:24",26,"occ",10,"Trypanites sp.",5,83927,"Trypanites",5,83927,"Morrowan",318.1,314.6,"2;2","1998-11-20 07:59:51","2000-11-30 13:54:42",-94.171944,35.919724,NA
"1:25",27,"occ",11,"Yanishewskiella angulata",3,29030,"Yanishewskiella",5,29030,"Carboniferous",358.9,298.9,"3;3","1998-11-20 07:59:51","2001-02-21 12:17:21",-2.698889,53.759445,NA
"1:26",28,"occ",12,"Planoendothyra whitesidei cf.",3,2136,"Planoendothyra",5,2136,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-83,37,NA
"1:27",29,"occ",12,"Endothyranella kentuckyensis",3,1351,"Endothyranella",5,1351,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-83,37,NA
"1:28",30,"occ",13,"Planoendothyra whitesidei cf.",3,2136,"Planoendothyra",5,2136,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.445831,40.489723,NA
"1:29",31,"occ",13,"Planoendothyra ovata cf.",3,2136,"Planoendothyra",5,2136,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.445831,40.489723,NA
"1:30",32,"occ",13,"Endothyranella inflata",3,1351,"Endothyranella",5,1351,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.445831,40.489723,NA
"1:31",33,"occ",13,"Endothyranella minuta cf.",3,1351,"Endothyranella",5,1351,"Morrowan",318.1,314.6,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.445831,40.489723,NA
"1:32",34,"occ",14,"Planoendothyra whitesidei cf.",3,2136,"Planoendothyra",5,2136,"Atokan",318.1,311.45,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-83.312225,37.313332,NA
"1:33",35,"occ",14,"Endothyranella kentuckyensis",3,1351,"Endothyranella",5,1351,"Atokan",318.1,311.45,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-83.312225,37.313332,NA
"1:34",36,"occ",14,"Endothyranella inflata",3,1351,"Endothyranella",5,1351,"Atokan",318.1,311.45,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-83.312225,37.313332,NA
"1:35",37,"occ",15,"Planoendothyra whitesidei cf.",3,2136,"Planoendothyra",5,2136,"Atokan",318.1,311.45,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.013336,39.940277,NA
"1:36",38,"occ",15,"Endothyra kennethi",3,1350,"Endothyra",5,1350,"Atokan",318.1,311.45,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.013336,39.940277,NA
"1:37",39,"occ",16,"Planoendothyra ovata cf.",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-80.663055,41.024166,NA
"1:38",40,"occ",16,"Planoendothyra orbiculata",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-80.663055,41.024166,NA
"1:39",41,"occ",16,"Planoendothyra ? associata",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-80.663055,41.024166,NA
"1:40",42,"occ",16,"Endothyranella stormi cf.",3,1351,"Endothyranella",5,1351,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-80.663055,41.024166,NA
"1:41",43,"occ",16,"Endothyranella nitida cf.",3,1351,"Endothyranella",5,1351,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-80.663055,41.024166,NA
"1:42",44,"occ",17,"Planoendothyra ovata cf.",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.68306,38.536667,NA
"1:43",45,"occ",17,"Planoendothyra evoluta",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.68306,38.536667,NA
"1:44",46,"occ",17,"Planoendothyra ? associata",3,2136,"Planoendothyra",5,2136,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.68306,38.536667,NA
"1:45",47,"occ",17,"Endothyranella stormi cf.",3,1351,"Endothyranella",5,1351,"Desmoinesian",313.8,305.9,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-82.68306,38.536667,NA
"1:46",48,"occ",18,"Planoendothyra ? associata",3,2136,"Planoendothyra",5,2136,"Missourian",305.9,303.4,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-79.996109,40.440556,NA
"1:47",49,"occ",18,"Endothyranella stormi cf.",3,1351,"Endothyranella",5,1351,"Missourian",305.9,303.4,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-79.996109,40.440556,NA
"1:48",50,"occ",18,"Endothyranella nitida cf.",3,1351,"Endothyranella",5,1351,"Missourian",305.9,303.4,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-79.996109,40.440556,NA
"1:49",51,"occ",19,"Endothyranella intermissa",3,1351,"Endothyranella",5,1351,"Missourian",305.9,303.4,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.588608,40.031113,NA
"1:50",52,"occ",19,"Endothyranella nitida cf.",3,1351,"Endothyranella",5,1351,"Missourian",305.9,303.4,"4;4","1998-11-20 07:59:51","1998-11-20 09:59:51",-81.588608,40.031113,NA
"1:51",53,"occ",20,"Pentremites godoni",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","2009-09-09 16:30:00",-90.056114,38.376389,NA
"1:52",54,"occ",21,"Pentremites godoni",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.256386,37.609444,NA
"1:53",55,"occ",22,"Pentremites tulipaformis",3,30913,"Pentremites",5,30913,"Pendleian",326.4,318.1,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-87.488609,36.865555,NA
"1:54",56,"occ",23,"Pentremites tulipiaformis",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.293892,37.48,NA
"1:55",57,"occ",24,"Pentremites tulipaformis",3,30913,"Pentremites",5,30913,"Serpukhovian",330.9,323.2,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.099998,34,NA
"1:56",58,"occ",25,"Pentremites tulipaformis",3,30913,"Pentremites",5,30913,"Brigantian",336,326.4,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-89.994164,38.305,NA
"1:57",59,"occ",26,"Pentremites elegans",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","2009-09-10 04:07:39",-86.469719,38.243332,NA
"1:58",60,"occ",27,"Pentremites robustus",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.611946,38.320278,NA
"1:59",61,"occ",27,"Pentremites pyriformis",3,30913,"Pentremites",5,30913,"Chesterian",339.4,318.1,"5;5","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.611946,38.320278,NA
"1:60",62,"occ",28,"Wewokella costata",3,3628,"Wewokella",5,3628,"Brigantian",336,326.4,"6;6","1998-11-20 07:59:51","1998-11-20 09:59:51",-86.294724,34.358055,NA
"1:61",63,"occ",29,"Gondolina weiningensis",3,27418,"Gondolina",5,27418,"Serpukhovian",330.9,323.2,"7;7","1998-11-20 07:59:51","1998-11-20 09:59:51",104.23333,26.85,NA
"1:62",64,"occ",29,"Gondolina testudinaria",3,27418,"Gondolina",5,27418,"Serpukhovian",330.9,323.2,"7;7","1998-11-20 07:59:51","1998-11-20 09:59:51",104.23333,26.85,NA
"1:63",65,"occ",30,"Gondolella pohli",3,33930,"Gondolella",5,33930,"Desmoinesian",313.8,305.9,"8;8","1998-11-20 07:59:51","1998-11-20 09:59:51",-90.070557,40.306946,NA
"1:64",66,"occ",31,"Circulichnis montanus",3,112083,"Circulichnis",5,112083,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:65",67,"occ",31,"Gordia indianaensis",3,83892,"Gordia",5,83892,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:66",68,"occ",31,"Helminthoidichnites tenius",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:67",69,"occ",31,"Helminthopsis heiroglyphica",3,83895,"Helminthopsis",5,83895,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:68",70,"occ",31,"Treptichnus bifurcus",3,125576,"Treptichnus bifurcus",3,125576,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:69",71,"occ",31,"Treptichnus pollardi",3,83926,"Treptichnus",5,83926,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:70",72,"occ",31,"Dendroidichnites irregulare",3,113275,"Dendroidichnites",5,113275,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:71",73,"occ",31,"Diplichnites gouldi",3,83887,"Diplichnites",5,83887,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:72",74,"occ",31,"Diplopodichnus biformis",3,83889,"Diplopodichnus",5,83889,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:73",75,"occ",31,"Kouphichnium isp.",5,83896,"Kouphichnium",5,83896,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:74",76,"occ",31,"Mirandaichnium famatinense",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:75",77,"occ",31,"Stiallia pilosa",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:76",78,"occ",31,"Stiaria intermedia",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:77",79,"occ",31,"Tonganoxichnus buildexensis",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:78",80,"occ",31,"Tonganoxichnus ottawensis",3,0,NA,NA,NA,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:79",81,"occ",31,"Undichna britannica",3,108502,"Undichna",5,108502,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:80",82,"occ",31,"Undichna simplicitas",3,108502,"Undichna",5,108502,"Missourian",305.9,298.9,"9;9","1998-11-20 07:59:51","1998-11-20 09:59:51",-95.3125,38.572224,"Virgilian"
"1:81",90,"occ",33,"Bradyina sp.",5,1011,"Bradyina",5,1011,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:82",91,"occ",33,"Tetrataxis sp.",5,2659,"Tetrataxis",5,2659,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:83",92,"occ",34,"Globivalvulina bulloides",3,239287,"Globivalvulina bulloides",3,239287,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:84",93,"occ",34,"Globivalvulina granulosa",3,1511,"Globivalvulina",5,1511,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:85",94,"occ",34,"Globivalvulina pergrata",3,1511,"Globivalvulina",5,1511,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:86",95,"occ",35,"Bradyina sp.",5,1011,"Bradyina",5,1011,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:87",96,"occ",35,"Endothyra sp.",5,1350,"Endothyra",5,1350,"Moscovian",315.2,307,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:88",97,"occ",36,"Globivalvulina bulloides",3,239287,"Globivalvulina bulloides",3,239287,"Kasimovian",307,303.7,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:89",98,"occ",36,"Endothyra sp.",5,1350,"Endothyra",5,1350,"Kasimovian",307,303.7,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:90",100,"occ",37,"Syzrania confusa",3,2640,"Syzrania",5,2640,"Kasimovian",307,303.7,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:91",101,"occ",38,"Syzrania bella",3,2640,"Syzrania",5,2640,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:92",102,"occ",38,"Hemigordius schlumbergeri",3,82079,"Hemigordius",5,82079,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:93",103,"occ",38,"Asselodiscus primitivus",3,896,"Asselodiscus",5,896,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:94",104,"occ",38,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:95",105,"occ",38,"Protonodosaria rauserae",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:96",106,"occ",39,"Globivalvulina granulosa",3,1511,"Globivalvulina",5,1511,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:97",107,"occ",39,"Syzrania confusa",3,2640,"Syzrania",5,2640,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:98",108,"occ",39,"Asselodiscus primitivus",3,896,"Asselodiscus",5,896,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:99",109,"occ",39,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:100",110,"occ",40,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:101",111,"occ",40,"Syzraniidae indet.",9,113007,"Syzraniidae",9,113007,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:102",112,"occ",40,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:103",113,"occ",41,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:104",114,"occ",41,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:105",115,"occ",41,"Amphoratheca iniqua",3,840,"Amphoratheca",5,840,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:106",116,"occ",42,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:107",117,"occ",42,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:108",118,"occ",43,"Syzrania bella",3,2640,"Syzrania",5,2640,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:109",119,"occ",43,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:110",120,"occ",43,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:111",121,"occ",44,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:112",122,"occ",44,"Geinitzinidae indet.",9,112282,"Geinitzinidae",9,112282,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:113",123,"occ",45,"Endothyra sp.",5,1350,"Endothyra",5,1350,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:114",124,"occ",45,"Protonodosaria rauserae",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:115",125,"occ",45,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:116",126,"occ",46,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:117",127,"occ",47,"Protonodosaria praecursor",3,2224,"Protonodosaria",5,2224,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:118",128,"occ",47,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:119",129,"occ",48,"Amphoratheca iniqua",3,840,"Amphoratheca",5,840,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:120",130,"occ",48,"Nodosinelloides netschajewi",3,1954,"Nodosinelloides",5,1954,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:121",131,"occ",49,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:122",132,"occ",49,"Nodosinelloides netschajewi",3,1954,"Nodosinelloides",5,1954,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:123",133,"occ",49,"Syzranella arctica",3,2639,"Syzranella",5,2639,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:124",134,"occ",50,"Endothyra sp.",5,1350,"Endothyra",5,1350,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:125",135,"occ",50,"Raphconilia modificata",3,2367,"Raphconilia",5,2367,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:126",136,"occ",50,"Nodosinelloides netschajewi",3,1954,"Nodosinelloides",5,1954,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:127",137,"occ",50,"Nodosinelloides aequiampla",3,1954,"Nodosinelloides",5,1954,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:128",138,"occ",51,"Globivalvulina bulloides",3,239287,"Globivalvulina bulloides",3,239287,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:129",139,"occ",51,"Syzrania bella",3,2640,"Syzrania",5,2640,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:130",140,"occ",51,"Tezaquina clivuli",3,2665,"Tezaquina",5,2665,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:131",141,"occ",52,"Tetrataxis sp.",5,2659,"Tetrataxis",5,2659,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:132",142,"occ",53,"Cribrogenerina gigas",3,1185,"Cribrogenerina",5,1185,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:133",143,"occ",54,"Tetrataxis sp.",5,2659,"Tetrataxis",5,2659,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:134",144,"occ",54,"Globivalvulina pergrata",3,1511,"Globivalvulina",5,1511,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:135",145,"occ",54,"Syzrania confusa",3,2640,"Syzrania",5,2640,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
"1:136",146,"occ",54,"Nodosinelloides netschajewi",3,1954,"Nodosinelloides",5,1954,"Gzhelian",303.7,298.9,"10;10","1998-11-20 07:59:51","1998-11-20 09:59:51",29,71,NA
